Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Gene Start (bp)	Gene End (bp)
ENSG00000254562	ENST00000534756	lincRNA	38646476	38674241
ENSG00000254568	ENST00000524453	antisense	124883691	124887789
ENSG00000254571	ENST00000524512	antisense	99915077	99929896
ENSG00000254574	ENST00000527579	antisense	143709007	143713584
ENSG00000254577	ENST00000394183	sense_overlapping	43390283	43395495
ENSG00000254580	ENST00000524966	lincRNA	106112459	106132116
ENSG00000254584	ENST00000531962	antisense	32035981	32041318
ENSG00000254584	ENST00000531627	antisense	32035981	32041318
ENSG00000254595	ENST00000524809	processed_pseudogene	6488186	6489377
ENSG00000254602	ENST00000528466	sense_overlapping	57638024	57652790
ENSG00000254602	ENST00000530595	sense_overlapping	57638024	57652790
ENSG00000254602	ENST00000525988	sense_overlapping	57638024	57652790
ENSG00000254602	ENST00000529908	sense_overlapping	57638024	57652790
ENSG00000254602	ENST00000526243	sense_overlapping	57638024	57652790
ENSG00000254604	ENST00000528607	antisense	70282367	70363368
ENSG00000254607	ENST00000550747	antisense	126652852	126682104
ENSG00000254607	ENST00000534620	antisense	126652852	126682104
ENSG00000254612	ENST00000526843	processed_pseudogene	127940913	127941654
ENSG00000254615	ENST00000521369	lincRNA	106270144	106272899
ENSG00000254615	ENST00000577661	lincRNA	106270144	106272899
ENSG00000254618	ENST00000534816	processed_pseudogene	144994886	144995540
ENSG00000254630	ENST00000530435	sense_intronic	75635883	75638587
ENSG00000254634	ENST00000532337	unprocessed_pseudogene	29425800	29447026
ENSG00000254635	ENST00000527986	antisense	28522652	28532743
ENSG00000254635	ENST00000528337	antisense	28522652	28532743
ENSG00000254638	ENST00000527589	antisense	112165197	112172606
ENSG00000254641	ENST00000527398	sense_overlapping	6608667	6610135
ENSG00000254654	ENST00000525114	lincRNA	44973902	44978028
ENSG00000254659	ENST00000534252	lincRNA	109751442	109823847
ENSG00000254662	ENST00000534162	antisense	57325603	57327958
ENSG00000254665	ENST00000529883	antisense	8693357	8696607
ENSG00000254667	ENST00000533341	transcribed_unprocessed_pseudogene	123430737	123435710
ENSG00000254667	ENST00000623141	transcribed_unprocessed_pseudogene	123430737	123435710
ENSG00000254671	ENST00000530526	antisense	125570284	125592568
ENSG00000254675	ENST00000526730	antisense	78022933	78023721
ENSG00000254676	ENST00000528133	sense_overlapping	83180144	83184520
ENSG00000254678	ENST00000525475	processed_pseudogene	117143891	117144191
ENSG00000254680	ENST00000527288	antisense	12261426	12263173
ENSG00000254681	ENST00000532415	transcribed_unprocessed_pseudogene	18374521	18401940
ENSG00000254681	ENST00000545364	transcribed_unprocessed_pseudogene	18374521	18401940
ENSG00000254681	ENST00000542593	transcribed_unprocessed_pseudogene	18374521	18401940
ENSG00000254681	ENST00000538166	transcribed_unprocessed_pseudogene	18374521	18401940
ENSG00000254681	ENST00000545970	transcribed_unprocessed_pseudogene	18374521	18401940
ENSG00000254681	ENST00000544578	transcribed_unprocessed_pseudogene	18374521	18401940
ENSG00000254682	ENST00000529369	antisense	71448674	71452157
ENSG00000254689	ENST00000534675	lincRNA	81885377	81923193
ENSG00000254690	ENST00000525023	antisense	144314590	144315138
ENSG00000254693	ENST00000533814	antisense	44604508	44605337
ENSG00000254694	ENST00000532866	antisense	126208611	126209027
ENSG00000254695	ENST00000532242	lincRNA	15643885	15705368
ENSG00000254700	ENST00000528817	processed_pseudogene	12043506	12043670
ENSG00000254701	ENST00000508650	unprocessed_pseudogene	70197255	70207745
ENSG00000254703	ENST00000526269	antisense	128691672	128696023
ENSG00000254715	ENST00000525174	unprocessed_pseudogene	7705182	7706113
ENSG00000254718	ENST00000532515	antisense	60240121	60248765
ENSG00000254718	ENST00000529171	antisense	60240121	60248765
ENSG00000254718	ENST00000553269	antisense	60240121	60248765
ENSG00000254718	ENST00000553775	antisense	60240121	60248765
ENSG00000254719	ENST00000532615	processed_pseudogene	10272052	10272259
ENSG00000254721	ENST00000526174	antisense	70206291	70207390
ENSG00000254721	ENST00000527232	antisense	70206291	70207390
ENSG00000254739	ENST00000526431	antisense	528907	529659
ENSG00000254741	ENST00000529247	antisense	143579636	143580670
ENSG00000254744	ENST00000528696	antisense	99970215	99974010
ENSG00000254750	ENST00000526830	unprocessed_pseudogene	105063345	105071541
ENSG00000254753	ENST00000525673	lincRNA	13844101	13849109
ENSG00000254756	ENST00000526655	antisense	66334494	66339875
ENSG00000254760	ENST00000532473	antisense	51414298	51414965
ENSG00000254762	ENST00000533287	antisense	66267635	66268129
ENSG00000254775	ENST00000531077	lincRNA	60049587	60074715
ENSG00000254776	ENST00000533882	unprocessed_pseudogene	7793716	7795870
ENSG00000254783	ENST00000524828	processed_pseudogene	86283927	86284668
ENSG00000254789	ENST00000533082	lincRNA	15572023	15622391
ENSG00000254802	ENST00000525556	lincRNA	60965802	60967775
ENSG00000254810	ENST00000531511	lincRNA	76654169	76656712
ENSG00000254811	ENST00000526101	transcribed_unprocessed_pseudogene	106250019	106264905
ENSG00000254811	ENST00000525797	transcribed_unprocessed_pseudogene	106250019	106264905
ENSG00000254811	ENST00000534002	transcribed_unprocessed_pseudogene	106250019	106264905
ENSG00000254812	ENST00000524808	antisense	143632071	143633756
ENSG00000254813	ENST00000534827	lincRNA	12765849	12811478
ENSG00000254813	ENST00000530228	lincRNA	12765849	12811478
ENSG00000254814	ENST00000534354	antisense	75800877	75803415
ENSG00000254815	ENST00000527620	antisense	557595	560107
ENSG00000254815	ENST00000527113	antisense	557595	560107
ENSG00000254815	ENST00000533844	antisense	557595	560107
ENSG00000254821	ENST00000527831	antisense	4135423	4146053
ENSG00000254823	ENST00000527533	lincRNA	123313674	123314770
ENSG00000254823	ENST00000527774	lincRNA	123313674	123314770
ENSG00000254826	ENST00000524768	sense_intronic	75775904	75776929
ENSG00000254829	ENST00000533697	antisense	78015715	78016495
ENSG00000254833	ENST00000532357	lincRNA	126160714	126176035
ENSG00000254835	ENST00000526089	antisense	31205264	31205616
ENSG00000254836	ENST00000525382	antisense	32052843	32053260
ENSG00000254837	ENST00000526036	lincRNA	74493366	74498533
ENSG00000254837	ENST00000612462	lincRNA	74493366	74498533
ENSG00000254838	ENST00000526769	transcribed_unprocessed_pseudogene	6713536	6746439
ENSG00000254838	ENST00000531871	transcribed_unprocessed_pseudogene	6713536	6746439
ENSG00000254840	ENST00000528459	transcribed_unprocessed_pseudogene	50307681	50361706
ENSG00000254840	ENST00000532731	transcribed_unprocessed_pseudogene	50307681	50361706
ENSG00000254840	ENST00000533230	transcribed_unprocessed_pseudogene	50307681	50361706
ENSG00000254840	ENST00000532103	transcribed_unprocessed_pseudogene	50307681	50361706
ENSG00000254842	ENST00000533812	lincRNA	130844191	130865561
ENSG00000254842	ENST00000533434	lincRNA	130844191	130865561
ENSG00000254844	ENST00000531850	antisense	117818443	117821992
ENSG00000254846	ENST00000528210	antisense	20344233	20346888
ENSG00000254847	ENST00000526112	lincRNA	12538083	12540967
ENSG00000254851	ENST00000528464	unprocessed_pseudogene	117135528	117138582
ENSG00000254855	ENST00000530805	antisense	66264777	66265666
ENSG00000254856	ENST00000531434	processed_pseudogene	68488609	68488840
ENSG00000254859	ENST00000530600	antisense	143541973	143549729
ENSG00000254860	ENST00000525484	antisense	8964675	8977527
ENSG00000254860	ENST00000532599	antisense	8964675	8977527
ENSG00000254860	ENST00000534349	antisense	8964675	8977527
ENSG00000254861	ENST00000525512	lincRNA	23761330	23804598
ENSG00000254863	ENST00000534055	lincRNA	119987954	119995037
ENSG00000254863	ENST00000526934	lincRNA	119987954	119995037
ENSG00000254863	ENST00000524708	lincRNA	119987954	119995037
ENSG00000254865	ENST00000532735	antisense	10149192	10165109
ENSG00000254867	ENST00000533995	processed_pseudogene	65983679	65984331
ENSG00000254872	ENST00000534584	lincRNA	1049880	1055749
ENSG00000254872	ENST00000617529	lincRNA	1049880	1055749
ENSG00000254877	ENST00000525517	processed_pseudogene	58967596	58968291
ENSG00000254893	ENST00000506621	processed_pseudogene	76173632	76174183
ENSG00000254894	ENST00000526642	antisense	20119684	20120632
ENSG00000254898	ENST00000527912	antisense	38335981	38337551
ENSG00000254900	ENST00000534169	antisense	8679089	8680913
ENSG00000254902	ENST00000524987	antisense	70187788	70188509
ENSG00000254905	ENST00000533378	antisense	126292922	126294254
ENSG00000254907	ENST00000526220	antisense	43328748	43359296
ENSG00000254909	ENST00000527269	processed_pseudogene	119005727	119005934
ENSG00000254910	ENST00000526612	antisense	310139	311141
ENSG00000254912	ENST00000528049	unprocessed_pseudogene	32494003	32500346
ENSG00000254917	ENST00000533484	unprocessed_pseudogene	12696307	12697273
ENSG00000254921	ENST00000526646	antisense	8035446	8039718
ENSG00000254921	ENST00000528151	antisense	8035446	8039718
ENSG00000254928	ENST00000530510	antisense	74455348	74456825
ENSG00000254929	ENST00000605970	processed_transcript	47517816	47553514
ENSG00000254929	ENST00000431840	processed_transcript	47517816	47553514
ENSG00000254930	ENST00000525381	lincRNA	13844862	13870616
ENSG00000254932	ENST00000526796	antisense	125258626	125266798
ENSG00000254933	ENST00000527314	antisense	76190725	76195071
ENSG00000254938	ENST00000530572	lincRNA	126920188	126940659
ENSG00000254941	ENST00000533974	processed_pseudogene	124807822	124808269
ENSG00000254942	ENST00000526411	antisense	109539906	109543837
ENSG00000254943	ENST00000524433	antisense	124891304	124892126
ENSG00000254944	ENST00000526403	processed_pseudogene	122960327	122961086
ENSG00000254960	ENST00000532988	antisense	126940746	126945090
ENSG00000254960	ENST00000578084	antisense	126940746	126945090
ENSG00000254963	ENST00000529304	antisense	75264289	75265170
ENSG00000254966	ENST00000527285	antisense	18706537	18740568
ENSG00000254967	ENST00000529072	antisense	125950116	125956319
ENSG00000254967	ENST00000531193	antisense	125950116	125956319
ENSG00000254967	ENST00000524962	antisense	125950116	125956319
ENSG00000254978	ENST00000532875	transcribed_unprocessed_pseudogene	71800541	71804640
ENSG00000254980	ENST00000530283	antisense	111514043	111526755
ENSG00000254981	ENST00000533301	antisense	38400536	38401683
ENSG00000254988	ENST00000530190	antisense	76955417	76978619
ENSG00000254990	ENST00000529841	lincRNA	111768668	111778350
ENSG00000254990	ENST00000534218	lincRNA	111768668	111778350
ENSG00000255007	ENST00000527239	antisense	46256355	46274547
ENSG00000255008	ENST00000533552	lincRNA	59561146	59566074
ENSG00000255020	ENST00000525867	antisense	11345748	11347502
ENSG00000255021	ENST00000525575	lincRNA	14272373	14303845
ENSG00000255026	ENST00000533924	antisense	287305	288987
ENSG00000255026	ENST00000534742	antisense	287305	288987
ENSG00000255026	ENST00000525217	antisense	287305	288987
ENSG00000255027	ENST00000533033	antisense	125903247	125938916
ENSG00000255027	ENST00000526211	antisense	125903247	125938916
ENSG00000255031	ENST00000529934	antisense	68050740	68053762
ENSG00000255031	ENST00000526897	antisense	68050740	68053762
ENSG00000255031	ENST00000534517	antisense	68050740	68053762
ENSG00000255035	ENST00000532834	processed_pseudogene	17435672	17436181
ENSG00000255036	ENST00000375206	processed_transcript	97238497	97377287
ENSG00000255036	ENST00000534123	processed_transcript	97238497	97377287
ENSG00000255036	ENST00000532526	processed_transcript	97238497	97377287
ENSG00000255036	ENST00000529787	processed_transcript	97238497	97377287
ENSG00000255036	ENST00000357054	processed_transcript	97238497	97377287
ENSG00000255038	ENST00000529036	antisense	66067277	66069619
ENSG00000255039	ENST00000529088	lincRNA	97222644	97259987
ENSG00000255042	ENST00000531666	transcribed_unprocessed_pseudogene	50287661	50295334
ENSG00000255043	ENST00000528726	antisense	19502672	19507229
ENSG00000255043	ENST00000530652	antisense	19502672	19507229
ENSG00000255045	ENST00000531241	antisense	124744634	124746337
ENSG00000255046	ENST00000531395	lincRNA	11797928	11802568
ENSG00000255046	ENST00000533405	lincRNA	11797928	11802568
ENSG00000255050	ENST00000531730	antisense	143573490	143577397
ENSG00000255052	ENST00000434078	antisense	12115782	12177550
ENSG00000255062	ENST00000524964	antisense	126294298	126304318
ENSG00000255062	ENST00000528876	antisense	126294298	126304318
ENSG00000255082	ENST00000526448	antisense	88504576	88524054
ENSG00000255082	ENST00000531994	antisense	88504576	88524054
ENSG00000255084	ENST00000526976	antisense	78533176	78558565
ENSG00000255085	ENST00000524514	transcribed_unprocessed_pseudogene	144700353	144708517
ENSG00000255085	ENST00000578723	transcribed_unprocessed_pseudogene	144700353	144708517
ENSG00000255085	ENST00000528794	transcribed_unprocessed_pseudogene	144700353	144708517
ENSG00000255085	ENST00000581667	transcribed_unprocessed_pseudogene	144700353	144708517
ENSG00000255085	ENST00000529026	transcribed_unprocessed_pseudogene	144700353	144708517
ENSG00000255087	ENST00000527317	lincRNA	127067002	127101320
ENSG00000255090	ENST00000532350	lincRNA	122155422	122422871
ENSG00000255090	ENST00000533109	lincRNA	122155422	122422871
ENSG00000255090	ENST00000534782	lincRNA	122155422	122422871
ENSG00000255090	ENST00000527474	lincRNA	122155422	122422871
ENSG00000255090	ENST00000529804	lincRNA	122155422	122422871
ENSG00000255090	ENST00000529733	lincRNA	122155422	122422871
ENSG00000255090	ENST00000528381	lincRNA	122155422	122422871
ENSG00000255090	ENST00000526674	lincRNA	122155422	122422871
ENSG00000255091	ENST00000525563	antisense	45651529	45652691
ENSG00000255100	ENST00000528075	antisense	76782581	76783062
ENSG00000255100	ENST00000526585	antisense	76782581	76783062
ENSG00000255100	ENST00000527778	antisense	76782581	76783062
ENSG00000255101	ENST00000527318	antisense	42705583	42721946
ENSG00000255108	ENST00000532946	antisense	823634	832883
ENSG00000255108	ENST00000528982	antisense	823634	832883
ENSG00000255109	ENST00000525641	lincRNA	42183292	42253712
ENSG00000255109	ENST00000530387	lincRNA	42183292	42253712
ENSG00000255109	ENST00000527757	lincRNA	42183292	42253712
ENSG00000255114	ENST00000531886	antisense	119044188	119045493
ENSG00000255117	ENST00000527492	lincRNA	29594918	29630664
ENSG00000255117	ENST00000528119	lincRNA	29594918	29630664
ENSG00000255118	ENST00000400902	antisense	62336911	62338090
ENSG00000255119	ENST00000533876	antisense	67605521	67606642
ENSG00000255120	ENST00000534178	antisense	65789051	65790868
ENSG00000255120	ENST00000527453	antisense	65789051	65790868
ENSG00000255120	ENST00000532454	antisense	65789051	65790868
ENSG00000255121	ENST00000582695	lincRNA	118994824	118998004
ENSG00000255121	ENST00000526453	lincRNA	118994824	118998004
ENSG00000255122	ENST00000533893	processed_pseudogene	12580287	12581063
ENSG00000255124	ENST00000530834	lincRNA	125939212	125943702
ENSG00000255125	ENST00000532365	antisense	10783313	10801625
ENSG00000255126	ENST00000526045	antisense	62391516	62393372
ENSG00000255127	ENST00000528208	unprocessed_pseudogene	92914602	92916591
ENSG00000255129	ENST00000529416	antisense	113278437	113314437
ENSG00000255129	ENST00000526487	antisense	113278437	113314437
ENSG00000255129	ENST00000533504	antisense	113278437	113314437
ENSG00000255133	ENST00000525320	lincRNA	33814877	33822095
ENSG00000255135	ENST00000530759	lincRNA	76441338	76444656
ENSG00000255135	ENST00000572035	lincRNA	76441338	76444656
ENSG00000255139	ENST00000531108	antisense	59616429	59639861
ENSG00000255139	ENST00000531311	antisense	59616429	59639861
ENSG00000255142	ENST00000533938	lincRNA	781645	782105
ENSG00000255145	ENST00000529965	antisense	99886322	99906601
ENSG00000255148	ENST00000532137	antisense	149018671	149026269
ENSG00000255153	ENST00000530897	antisense	1309769	1310707
ENSG00000255158	ENST00000527799	antisense	665910	678391
ENSG00000255159	ENST00000532930	antisense	8768778	8810231
ENSG00000255159	ENST00000533843	antisense	8768778	8810231
ENSG00000255159	ENST00000527725	antisense	8768778	8810231
ENSG00000255161	ENST00000529152	processed_pseudogene	33787054	33787795
ENSG00000255163	ENST00000517602	processed_pseudogene	118208932	118209211
ENSG00000255167	ENST00000526362	antisense	21260061	21262570
ENSG00000255171	ENST00000528720	lincRNA	41714568	41836442
ENSG00000255171	ENST00000529282	lincRNA	41714568	41836442
ENSG00000255171	ENST00000530379	lincRNA	41714568	41836442
ENSG00000255173	ENST00000527789	antisense	65117157	65117458
ENSG00000255175	ENST00000529017	lincRNA	38618264	38646356
ENSG00000255175	ENST00000531882	lincRNA	38618264	38646356
ENSG00000255176	ENST00000530198	antisense	118636620	118638097
ENSG00000255178	ENST00000526840	lincRNA	80751200	80762826
ENSG00000255182	ENST00000569326	processed_transcript	144495458	144505444
ENSG00000255182	ENST00000528207	processed_transcript	144495458	144505444
ENSG00000255182	ENST00000532766	processed_transcript	144495458	144505444
ENSG00000255182	ENST00000527086	processed_transcript	144495458	144505444
ENSG00000255182	ENST00000528690	processed_transcript	144495458	144505444
ENSG00000255183	ENST00000532606	lincRNA	87718354	87719411
ENSG00000255191	ENST00000534086	lincRNA	69985876	70015815
ENSG00000255197	ENST00000527426	antisense	47383148	47409190
