dS	dN	dN/dS	Mouse	Ensembl
0.66800	0.03250	20.5538	ENSMUSG00000095463	ENSG00000197217
0.74340	0.03670	20.2561	ENSMUSG00000036644	ENSG00000197226
1.17370	0.08550	13.7275	ENSMUSG00000032194	ENSG00000197256
0.40740	0.02840	14.3451	ENSMUSG00000031585	ENSG00000197265
0.40640	0.00330	123.152	ENSMUSG00000067629	ENSG00000197283
0.32070	0.01940	16.5309	ENSMUSG00000033014	ENSG00000197323
0.45310	0.07190	6.30181	ENSMUSG00000022175	ENSG00000197324
0.35350	0.00110	321.364	ENSMUSG00000020134	ENSG00000197329
0.45830	0.09500	4.82421	ENSMUSG00000007812	ENSG00000197343
0.53620	0.15190	3.52995	ENSMUSG00000024829	ENSG00000197345
0.80120	0.09520	8.41597	ENSMUSG00000026956	ENSG00000197355
0.62820	0.03260	19.2699	ENSMUSG00000020262	ENSG00000197381
0.51150	0.04960	10.3125	ENSMUSG00000029104	ENSG00000197386
0.62320	0.02720	22.9118	ENSMUSG00000071369	ENSG00000197442
0.80000	0.16580	4.82509	ENSMUSG00000029864	ENSG00000197448
0.38550	0.02750	14.0182	ENSMUSG00000020358	ENSG00000197451
1.93520	0.01570	123.261	ENSMUSG00000027581	ENSG00000197457
0.45360	0.03880	11.6907	ENSMUSG00000038510	ENSG00000197498
1.08220	0.03770	28.7056	ENSMUSG00000029060	ENSG00000197530
0.61720	0.03480	17.7356	ENSMUSG00000030314	ENSG00000197548
1.24980	0.00290	430.966	ENSMUSG00000025730	ENSG00000197562
0.53020	0.06620	8.00906	ENSMUSG00000036822	ENSG00000197579
0.65630	0.06980	9.40258	ENSMUSG00000033068	ENSG00000197586
0.48230	0.04530	10.6468	ENSMUSG00000030759	ENSG00000197601
1.54340	0.33240	4.6432	ENSMUSG00000102030	ENSG00000197608
0.54620	0.14470	3.77471	ENSMUSG00000045237	ENSG00000197620
0.43820	0.01160	37.7759	ENSMUSG00000046722	ENSG00000197622
0.64190	0.00740	86.7432	ENSMUSG00000057738	ENSG00000197694
0.64120	0.19320	3.31884	ENSMUSG00000025723	ENSG00000197696
0.35020	0.01220	28.7049	ENSMUSG00000026005	ENSG00000197713
0.67550	0.02670	25.2996	ENSMUSG00000038025	ENSG00000197724
0.88510	0.20760	4.26349	ENSMUSG00000004207	ENSG00000197746
0.45690	0.03820	11.9607	ENSMUSG00000041959	ENSG00000197747
0.64760	0.00000	inf	ENSMUSG00000046330	ENSG00000197756
0.71490	0.03540	20.1949	ENSMUSG00000048170	ENSG00000197771
0.70770	0.00000	inf	ENSMUSG00000048100	ENSG00000197780
1.37650	0.04290	32.0862	ENSMUSG00000029036	ENSG00000197785
0.60250	0.01880	32.0479	ENSMUSG00000039463	ENSG00000197818
0.71810	0.04970	14.4487	ENSMUSG00000022561	ENSG00000197858
0.75360	0.01830	41.1803	ENSMUSG00000017774	ENSG00000197879
0.76370	0.05930	12.8786	ENSMUSG00000060012	ENSG00000197892
0.42820	0.03930	10.8957	ENSMUSG00000028138	ENSG00000197894
0.76420	0.06180	12.3657	ENSMUSG00000000738	ENSG00000197912
0.55070	0.03670	15.0054	ENSMUSG00000021831	ENSG00000197930
0.33050	0.01480	22.3311	ENSMUSG00000001025	ENSG00000197956
0.59290	0.00280	211.75	ENSMUSG00000038900	ENSG00000197958
0.67070	0.00280	239.536	ENSMUSG00000063328	ENSG00000197958
0.43950	0.09140	4.80853	ENSMUSG00000026566	ENSG00000197965
0.34720	0.09290	3.73735	ENSMUSG00000041607	ENSG00000197971
23.83740	0.78270	30.4553	ENSMUSG00000059708	ENSG00000197976
0.45970	0.13100	3.50916	ENSMUSG00000078570	ENSG00000197982
0.79800	0.14050	5.67972	ENSMUSG00000062981	ENSG00000198015
0.61990	0.06460	9.59598	ENSMUSG00000039834	ENSG00000198026
0.47600	0.00000	inf	ENSMUSG00000031320	ENSG00000198034
1.15480	0.35270	3.27417	ENSMUSG00000074677	ENSG00000198053
1.66530	0.45340	3.67292	ENSMUSG00000078780	ENSG00000198053
1.08760	0.43810	2.48254	ENSMUSG00000078783	ENSG00000198053
1.25250	0.34730	3.60639	ENSMUSG00000095788	ENSG00000198053
0.66260	0.22530	2.94097	ENSMUSG00000037902	ENSG00000198053
1.20790	0.34920	3.45905	ENSMUSG00000095028	ENSG00000198053
0.58650	0.01990	29.4724	ENSMUSG00000074886	ENSG00000198055
0.34520	0.00000	inf	ENSMUSG00000023307	ENSG00000198060
0.86450	0.00300	288.167	ENSMUSG00000049672	ENSG00000198081
0.59870	0.24090	2.48526	ENSMUSG00000023764	ENSG00000198089
1.41470	0.10380	13.6291	ENSMUSG00000074093	ENSG00000198168
0.46050	0.09330	4.93569	ENSMUSG00000068290	ENSG00000198171
0.78110	0.02330	33.5236	ENSMUSG00000038482	ENSG00000198176
0.91730	0.11360	8.07482	ENSMUSG00000029311	ENSG00000198189
0.44250	0.04190	10.5609	ENSMUSG00000033253	ENSG00000198198
0.33000	0.00320	103.125	ENSMUSG00000006673	ENSG00000198218
0.42950	0.04010	10.7107	ENSMUSG00000020705	ENSG00000198231
0.61870	0.00000	inf	ENSMUSG00000058546	ENSG00000198242
0.42340	0.01800	23.5222	ENSMUSG00000071748	ENSG00000198252
0.42340	0.01800	23.5222	ENSMUSG00000053205	ENSG00000198252
1.08100	0.00110	982.727	ENSMUSG00000084786	ENSG00000198258
1.53380	0.01250	122.704	ENSMUSG00000093844	ENSG00000198258
0.42940	0.04640	9.25431	ENSMUSG00000020721	ENSG00000198265
0.50310	0.18600	2.70484	ENSMUSG00000029452	ENSG00000198270
0.93330	0.03250	28.7169	ENSMUSG00000089917	ENSG00000198276
0.57800	0.02990	19.3311	ENSMUSG00000029415	ENSG00000198301
1.26940	0.01930	65.772	ENSMUSG00000035828	ENSG00000198355
0.83950	0.00120	699.583	ENSMUSG00000052456	ENSG00000198356
0.51810	0.01870	27.7059	ENSMUSG00000031930	ENSG00000198373
0.45670	0.00550	83.0364	ENSMUSG00000029992	ENSG00000198380
0.51080	0.06450	7.91938	ENSMUSG00000035354	ENSG00000198382
0.44540	0.03250	13.7046	ENSMUSG00000020640	ENSG00000198399
0.41140	0.01420	28.9718	ENSMUSG00000025220	ENSG00000198408
ENSMUSG00000020250	ENSG00000198431	-nan		
0.72080	0.05450	13.2257	ENSMUSG00000028464	ENSG00000198467
0.55230	0.02980	18.5336	ENSMUSG00000032261	ENSG00000198478
0.16660	0.00170	98	ENSMUSG00000040025	ENSG00000198492
4.99300	0.00800	624.125	ENSMUSG00000018143	ENSG00000198517
0.48980	0.05130	9.54776	ENSMUSG00000064037	ENSG00000198522
1.06170	0.12930	8.21114	ENSMUSG00000025470	ENSG00000198546
0.39980	0.01160	34.4655	ENSMUSG00000034101	ENSG00000198561
0.39980	0.01160	34.4655	ENSMUSG00000101645	ENSG00000198561
63.64500	0.30660	207.583	ENSMUSG00000032565	ENSG00000198585
0.39590	0.00810	48.8765	ENSMUSG00000041997	ENSG00000198586
0.42390	0.05030	8.42744	ENSMUSG00000028080	ENSG00000198589
0.39620	0.02330	17.0043	ENSMUSG00000034432	ENSG00000198612
1.25970	0.37700	3.34138	ENSMUSG00000049588	ENSG00000198624
0.48840	0.10050	4.8597	ENSMUSG00000054387	ENSG00000198625
0.23840	0.04570	5.21663	ENSMUSG00000038369	ENSG00000198646
0.43040	0.09130	4.71413	ENSMUSG00000052712	ENSG00000198663
0.41880	0.00000	inf	ENSMUSG00000001175	ENSG00000198668
0.49430	0.08500	5.81529	ENSMUSG00000033991	ENSG00000198677
14.16910	0.34660	40.8803	ENSMUSG00000064368	ENSG00000198695
0.35470	0.00610	58.1475	ENSMUSG00000041879	ENSG00000198700
3.32730	0.16750	19.8645	ENSMUSG00000064354	ENSG00000198712
0.52620	0.14140	3.72136	ENSMUSG00000001418	ENSG00000198715
0.62240	0.16260	3.8278	ENSMUSG00000021417	ENSG00000198721
0.68530	0.21530	3.183	ENSMUSG00000021416	ENSG00000198721
51.75880	0.12910	400.92	ENSMUSG00000064370	ENSG00000198727
0.34860	0.00100	348.6	ENSMUSG00000025223	ENSG00000198728
0.51110	0.01020	50.1078	ENSMUSG00000005609	ENSG00000198730
ENSMUSG00000075705	ENSG00000198736	-nan		
0.50100	0.04820	10.3942	ENSMUSG00000075595	ENSG00000198740
0.68530	0.00680	100.779	ENSMUSG00000038780	ENSG00000198742
0.57210	0.08860	6.45711	ENSMUSG00000028850	ENSG00000198746
0.77230	0.04030	19.1638	ENSMUSG00000021279	ENSG00000198752
0.92430	0.00000	inf	ENSMUSG00000037805	ENSG00000198755
16.22540	0.33510	48.4196	ENSMUSG00000064345	ENSG00000198763
0.68380	0.09210	7.42454	ENSMUSG00000046010	ENSG00000198783
37.65170	0.26020	144.703	ENSMUSG00000064367	ENSG00000198786
84.98320	0.11600	732.614	ENSMUSG00000096449	ENSG00000198786
0.31860	0.00160	199.125	ENSMUSG00000031601	ENSG00000198791
0.75280	0.01620	46.4691	ENSMUSG00000009035	ENSG00000198792
0.50920	0.00510	99.8431	ENSMUSG00000028991	ENSG00000198793
4.15750	0.05180	80.2606	ENSMUSG00000064351	ENSG00000198804
0.24920	0.02680	9.29851	ENSMUSG00000032998	ENSG00000198815
1.14780	0.08860	12.9549	ENSMUSG00000047264	ENSG00000198816
0.53920	0.05180	10.4093	ENSMUSG00000069899	ENSG00000198818
0.54080	0.05180	10.4402	ENSMUSG00000073468	ENSG00000198818
ENSMUSG00000075702	ENSG00000198832	-nan		
0.46170	0.03780	12.2143	ENSMUSG00000028277	ENSG00000198833
0.58140	0.01890	30.7619	ENSMUSG00000038084	ENSG00000198836
0.43270	0.03090	14.0032	ENSMUSG00000042404	ENSG00000198837
10.98990	0.25850	42.5141	ENSMUSG00000064360	ENSG00000198840
ENSMUSG00000075700	ENSG00000198843	-nan		
0.55970	0.02670	20.9625	ENSMUSG00000041084	ENSG00000198856
1.54200	0.06640	23.2229	ENSMUSG00000035781	ENSG00000198858
0.46140	0.03930	11.7405	ENSMUSG00000014980	ENSG00000198860
0.50930	0.05710	8.91944	ENSMUSG00000035007	ENSG00000198863
0.64360	0.02320	27.7414	ENSMUSG00000003228	ENSG00000198873
0.83080	0.11250	7.38489	ENSMUSG00000056310	ENSG00000198874
0.35790	0.00730	49.0274	ENSMUSG00000028436	ENSG00000198876
0.56390	0.05420	10.4041	ENSMUSG00000024943	ENSG00000198887
73.37750	0.14740	497.812	ENSMUSG00000064341	ENSG00000198888
0.28940	0.03990	7.25313	ENSMUSG00000041889	ENSG00000198892
0.29410	0.00780	37.7051	ENSMUSG00000015733	ENSG00000198898
0.53980	0.01200	44.9833	ENSMUSG00000070544	ENSG00000198900
0.43230	0.01620	26.6852	ENSMUSG00000020700	ENSG00000198909
0.55760	0.03820	14.5969	ENSMUSG00000022463	ENSG00000198911
0.73870	0.23990	3.0792	ENSMUSG00000047613	ENSG00000198912
0.70240	0.05150	13.6388	ENSMUSG00000039660	ENSG00000198917
0.43990	0.01040	42.2981	ENSMUSG00000033124	ENSG00000198925
0.91500	0.08810	10.3859	ENSMUSG00000006589	ENSG00000198931
0.53530	0.27000	1.98259	ENSMUSG00000043384	ENSG00000198932
0.80690	0.03010	26.8073	ENSMUSG00000038517	ENSG00000198933
0.97620	0.10540	9.26186	ENSMUSG00000024018	ENSG00000198937
0.86740	0.10620	8.16761	ENSMUSG00000022453	ENSG00000198951
0.46620	0.03400	13.7118	ENSMUSG00000001415	ENSG00000198952
1.15020	0.08380	13.7255	ENSMUSG00000037820	ENSG00000198959
0.58260	0.18010	3.23487	ENSMUSG00000050394	ENSG00000198960
0.50650	0.09060	5.59051	ENSMUSG00000024083	ENSG00000198961
0.21260	0.01030	20.6408	ENSMUSG00000040451	ENSG00000198964
ENSMUSG00000065037	ENSG00000202198	-nan		
1.08280	0.11830	9.153	ENSMUSG00000037679	ENSG00000203485
0.62110	0.11180	5.55546	ENSMUSG00000026500	ENSG00000203667
0.50610	0.00920	55.0109	ENSMUSG00000015291	ENSG00000203879
0.73800	0.04870	15.154	ENSMUSG00000027589	ENSG00000203880
3.32440	0.19230	17.2876	ENSMUSG00000051851	ENSG00000203950
1.60300	0.18920	8.47252	ENSMUSG00000067924	ENSG00000203950
1.60300	0.18920	8.47252	ENSMUSG00000067925	ENSG00000203950
0.53050	0.07520	7.05452	ENSMUSG00000028894	ENSG00000204084
0.38960	0.02610	14.9272	ENSMUSG00000048000	ENSG00000204120
0.42930	0.11150	3.85022	ENSMUSG00000066043	ENSG00000204138
0.56900	0.02260	25.177	ENSMUSG00000037553	ENSG00000204160
0.37760	0.00350	107.886	ENSMUSG00000028826	ENSG00000204178
0.63740	0.16120	3.95409	ENSMUSG00000002307	ENSG00000204209
0.60060	0.00000	inf	ENSMUSG00000024309	ENSG00000204220
0.54130	0.01730	31.289	ENSMUSG00000024325	ENSG00000204227
0.40590	0.06470	6.27357	ENSMUSG00000073422	ENSG00000204228
0.32640	0.01560	20.9231	ENSMUSG00000039656	ENSG00000204231
0.66180	0.30180	2.19284	ENSMUSG00000039670	ENSG00000204237
0.44960	0.01830	24.5683	ENSMUSG00000024335	ENSG00000204256
0.62100	0.14400	4.3125	ENSMUSG00000037649	ENSG00000204257
0.71530	0.06910	10.3517	ENSMUSG00000024338	ENSG00000204264
0.70400	0.14420	4.88211	ENSMUSG00000024339	ENSG00000204267
0.46420	0.00960	48.3542	ENSMUSG00000034673	ENSG00000204304
0.51280	0.14120	3.63173	ENSMUSG00000015452	ENSG00000204305
0.34030	0.01060	32.1038	ENSMUSG00000015478	ENSG00000204308
0.46750	0.03910	11.9565	ENSMUSG00000034254	ENSG00000204310
0.52970	0.07280	7.2761	ENSMUSG00000020775	ENSG00000204316
0.70550	0.08730	8.08133	ENSMUSG00000061207	ENSG00000204344
0.52060	0.05650	9.21416	ENSMUSG00000040482	ENSG00000204348
0.55090	0.03390	16.2507	ENSMUSG00000040356	ENSG00000204351
0.53810	0.03170	16.9748	ENSMUSG00000024369	ENSG00000204356
0.50600	0.10170	4.97542	ENSMUSG00000000171	ENSG00000204370
0.71740	0.02260	31.7434	ENSMUSG00000013787	ENSG00000204371
0.65570	0.09450	6.93862	ENSMUSG00000007038	ENSG00000204386
1.45650	0.01830	79.5902	ENSMUSG00000090877	ENSG00000204388
1.43790	0.01830	78.5738	ENSMUSG00000091971	ENSG00000204388
0.41000	0.00480	85.4167	ENSMUSG00000007050	ENSG00000204392
0.56850	0.03320	17.1235	ENSMUSG00000007029	ENSG00000204394
0.75370	0.19240	3.91736	ENSMUSG00000013766	ENSG00000204422
0.46440	0.01930	24.0622	ENSMUSG00000007036	ENSG00000204427
0.36510	0.00000	inf	ENSMUSG00000024387	ENSG00000204435
0.62580	0.12120	5.16337	ENSMUSG00000092417	ENSG00000204438
0.51760	0.16100	3.21491	ENSMUSG00000043311	ENSG00000204439
0.37150	0.02940	12.6361	ENSMUSG00000024392	ENSG00000204463
0.32510	0.07030	4.62447	ENSMUSG00000024393	ENSG00000204469
0.36330	0.05920	6.13682	ENSMUSG00000024397	ENSG00000204472
0.45120	0.04040	11.1683	ENSMUSG00000042419	ENSG00000204498
1.28770	0.76580	1.68151	ENSMUSG00000040987	ENSG00000204520
1.17190	0.74170	1.58002	ENSMUSG00000054005	ENSG00000204520
0.99210	0.28180	3.52058	ENSMUSG00000073406	ENSG00000204525
ENSMUSG00000055413	ENSG00000204525	-nan		
0.62730	0.16610	3.77664	ENSMUSG00000040312	ENSG00000204536
0.63190	0.01960	32.2398	ENSMUSG00000024422	ENSG00000204560
0.40960	0.12560	3.26115	ENSMUSG00000050705	ENSG00000204564
0.49280	0.13190	3.73616	ENSMUSG00000024436	ENSG00000204568
0.51420	0.02330	22.0687	ENSMUSG00000039220	ENSG00000204569
0.75270	0.05650	13.3221	ENSMUSG00000038762	ENSG00000204574
0.33960	0.10680	3.17978	ENSMUSG00000038500	ENSG00000204576
0.59490	0.02210	26.9186	ENSMUSG00000024429	ENSG00000204590
1.12630	0.32640	3.45067	ENSMUSG00000073406	ENSG00000204592
ENSMUSG00000055413	ENSG00000204592	-nan		
0.53600	0.04980	10.7631	ENSMUSG00000036398	ENSG00000204619
0.53990	0.00000	inf	ENSMUSG00000020372	ENSG00000204628
0.66850	0.03710	18.0189	ENSMUSG00000003134	ENSG00000204634
0.80120	0.32610	2.45692	ENSMUSG00000073406	ENSG00000204642
ENSMUSG00000055413	ENSG00000204642	-nan		
0.83650	0.03720	22.4866	ENSMUSG00000011096	ENSG00000204673
0.44780	0.00570	78.5614	ENSMUSG00000024462	ENSG00000204681
0.46290	0.00530	87.3396	ENSMUSG00000021326	ENSG00000204713
0.37390	0.08060	4.63896	ENSMUSG00000042605	ENSG00000204842
0.50200	0.01450	34.6207	ENSMUSG00000031865	ENSG00000204843
0.68910	0.04040	17.0569	ENSMUSG00000028952	ENSG00000204859
1.13540	0.13030	8.71374	ENSMUSG00000074211	ENSG00000205138
0.56090	0.01740	32.2356	ENSMUSG00000036835	ENSG00000205155
0.79660	0.06190	12.8691	ENSMUSG00000031897	ENSG00000205220
0.59070	0.00950	62.1789	ENSMUSG00000047676	ENSG00000205246
0.61330	0.00790	77.6329	ENSMUSG00000032518	ENSG00000205246
0.48680	0.03530	13.7904	ENSMUSG00000014859	ENSG00000205250
0.34720	0.00980	35.4286	ENSMUSG00000034484	ENSG00000205302
0.64890	0.40200	1.61418	ENSMUSG00000079165	ENSG00000205307
0.53480	0.01970	27.1472	ENSMUSG00000078427	ENSG00000205323
0.52210	0.01960	26.6378	ENSMUSG00000051255	ENSG00000205323
1.03450	0.11280	9.1711	ENSMUSG00000031785	ENSG00000205336
0.40570	0.00260	156.038	ENSMUSG00000066232	ENSG00000205339
0.92520	0.07020	13.1795	ENSMUSG00000066621	ENSG00000205356
0.26840	0.00000	inf	ENSMUSG00000036810	ENSG00000205423
0.94620	0.02460	38.4634	ENSMUSG00000059119	ENSG00000205531
2.03060	0.09220	22.0239	ENSMUSG00000040681	ENSG00000205581
0.65660	0.01610	40.7826	ENSMUSG00000030738	ENSG00000205609
0.62600	0.06610	9.4705	ENSMUSG00000030763	ENSG00000205629
1.12930	0.10580	10.6739	ENSMUSG00000046658	ENSG00000205903
0.60800	0.00060	1013.33	ENSMUSG00000034681	ENSG00000205937
0.66070	0.00330	200.212	ENSMUSG00000096403	ENSG00000205937
0.61590	0.11740	5.24617	ENSMUSG00000024165	ENSG00000206053
1.33570	0.08130	16.4293	ENSMUSG00000069919	ENSG00000206172
1.34200	0.08160	16.4461	ENSMUSG00000069917	ENSG00000206172
0.48330	0.01650	29.2909	ENSMUSG00000023460	ENSG00000206418
0.85640	0.29000	2.9531	ENSMUSG00000073406	ENSG00000206503
ENSMUSG00000055413	ENSG00000206503	-nan		
0.35830	0.02730	13.1245	ENSMUSG00000035376	ENSG00000206527
ENSMUSG00000018339	ENSG00000211445	-nan		
ENSMUSG00000076437	ENSG00000211450	-nan		
0.51400	0.01110	46.3063	ENSMUSG00000001630	ENSG00000211455
0.38340	0.02340	16.3846	ENSMUSG00000025240	ENSG00000211456
0.41650	0.00650	64.0769	ENSMUSG00000026374	ENSG00000211460
ENSMUSG00000076444	ENSG00000212076	-nan		
0.56960	0.02530	22.5138	ENSMUSG00000044628	ENSG00000212864
0.49190	0.01280	38.4297	ENSMUSG00000055633	ENSG00000213015
0.42490	0.08640	4.91782	ENSMUSG00000069135	ENSG00000213066
0.45920	0.04220	10.8815	ENSMUSG00000046201	ENSG00000213079
1.03800	0.11580	8.96373	ENSMUSG00000038276	ENSG00000213199
0.81880	0.14890	5.49899	ENSMUSG00000075467	ENSG00000213221
0.24800	0.00000	inf	ENSMUSG00000020485	ENSG00000213246
0.41730	0.00240	173.875	ENSMUSG00000027852	ENSG00000213281
0.60970	0.04770	12.782	ENSMUSG00000079610	ENSG00000213337
0.94670	0.06530	14.4977	ENSMUSG00000002825	ENSG00000213339
0.68670	0.08930	7.68981	ENSMUSG00000004035	ENSG00000213366
0.62520	0.08990	6.95439	ENSMUSG00000035237	ENSG00000213398
0.83790	0.21970	3.81384	ENSMUSG00000045826	ENSG00000213402
0.75190	0.05130	14.6569	ENSMUSG00000056917	ENSG00000213445
0.30590	0.04970	6.15493	ENSMUSG00000090935	ENSG00000213463
0.61880	0.01680	36.8333	ENSMUSG00000024944	ENSG00000213465
0.42860	0.10780	3.97588	ENSMUSG00000006050	ENSG00000213523
0.52850	0.06430	8.21928	ENSMUSG00000021811	ENSG00000213551
0.51920	0.00650	79.8769	ENSMUSG00000020402	ENSG00000213585
0.51380	0.03580	14.352	ENSMUSG00000050043	ENSG00000213593
0.50590	0.09200	5.49891	ENSMUSG00000025232	ENSG00000213614
0.38840	0.07530	5.15803	ENSMUSG00000005510	ENSG00000213619
0.50390	0.05210	9.67179	ENSMUSG00000035212	ENSG00000213625
0.23640	0.00000	inf	ENSMUSG00000014956	ENSG00000213639
0.43420	0.06730	6.45171	ENSMUSG00000034786	ENSG00000213654
0.56350	0.20430	2.7582	ENSMUSG00000030742	ENSG00000213658
0.50270	0.05410	9.29205	ENSMUSG00000032598	ENSG00000213672
0.51630	0.06650	7.76391	ENSMUSG00000015461	ENSG00000213676
0.68320	0.06850	9.97372	ENSMUSG00000029175	ENSG00000213699
0.55790	0.00740	75.3919	ENSMUSG00000007041	ENSG00000213719
0.41340	0.01580	26.1646	ENSMUSG00000007039	ENSG00000213722
2.42520	0.03110	77.9807	ENSMUSG00000063180	ENSG00000213741
1.86540	0.01470	126.898	ENSMUSG00000034892	ENSG00000213741
0.44040	0.00500	88.08	ENSMUSG00000001524	ENSG00000213780
0.55210	0.06000	9.20167	ENSMUSG00000046731	ENSG00000213859
0.69240	0.00510	135.765	ENSMUSG00000022433	ENSG00000213923
0.53750	0.16800	3.1994	ENSMUSG00000002325	ENSG00000213928
0.50550	0.05100	9.91176	ENSMUSG00000036073	ENSG00000213930
0.75860	0.22050	3.44036	ENSMUSG00000034875	ENSG00000213965
0.56280	0.00380	148.105	ENSMUSG00000040158	ENSG00000213977
0.45940	0.07500	6.12533	ENSMUSG00000040701	ENSG00000213983
0.84900	0.22900	3.70742	ENSMUSG00000031505	ENSG00000213995
1.02460	0.06990	14.6581	ENSMUSG00000052751	ENSG00000214022
1.11790	0.10720	10.4282	ENSMUSG00000037772	ENSG00000214026
0.93350	0.02860	32.6399	ENSMUSG00000025511	ENSG00000214063
0.57590	0.04440	12.9707	ENSMUSG00000074643	ENSG00000214078
0.55720	0.09330	5.97213	ENSMUSG00000057594	ENSG00000214087
0.44130	0.15080	2.92639	ENSMUSG00000046573	ENSG00000214113
0.54300	0.05830	9.31389	ENSMUSG00000033809	ENSG00000214160
0.66980	0.02020	33.1584	ENSMUSG00000019054	ENSG00000214253
0.36980	0.00960	38.5208	ENSMUSG00000030718	ENSG00000214517
0.54650	0.01330	41.0902	ENSMUSG00000030688	ENSG00000214530
0.34120	0.01450	23.531	ENSMUSG00000021819	ENSG00000214655
0.61940	0.06280	9.86306	ENSMUSG00000010048	ENSG00000214706
0.30240	0.02320	13.0345	ENSMUSG00000071659	ENSG00000214753
0.65660	0.11820	5.55499	ENSMUSG00000014243	ENSG00000214941
0.47160	0.00050	943.2	ENSMUSG00000004264	ENSG00000215021
0.47770	0.02160	22.1157	ENSMUSG00000047284	ENSG00000215041
0.48300	0.07530	6.41434	ENSMUSG00000028243	ENSG00000215114
0.78140	0.16180	4.82942	ENSMUSG00000067825	ENSG00000215193
0.43920	0.16050	2.73645	ENSMUSG00000079043	ENSG00000215251
1.61560	0.52940	3.05176	ENSMUSG00000002546	ENSG00000215252
0.36050	0.00690	52.2464	ENSMUSG00000000787	ENSG00000215301
0.56310	0.02210	25.4796	ENSMUSG00000039224	ENSG00000215301
0.47770	0.01540	31.0195	ENSMUSG00000027411	ENSG00000215305
0.73410	0.02470	29.7206	ENSMUSG00000039263	ENSG00000215440
0.59710	0.07910	7.54867	ENSMUSG00000004945	ENSG00000215712
0.24100	0.00660	36.5152	ENSMUSG00000068732	ENSG00000215717
0.74850	0.23480	3.18782	ENSMUSG00000024793	ENSG00000215788
63.69340	0.63430	100.415	ENSMUSG00000028251	ENSG00000215845
1.91590	0.25740	7.44328	ENSMUSG00000031838	ENSG00000216490
0.31680	0.04250	7.45412	ENSMUSG00000035992	ENSG00000217128
0.57000	0.02280	25	ENSMUSG00000045886	ENSG00000217930
0.57000	0.02280	25	ENSMUSG00000014301	ENSG00000217930
0.30140	0.00000	inf	ENSMUSG00000093989	ENSG00000219200
0.30140	0.00000	inf	ENSMUSG00000040904	ENSG00000219200
0.39020	0.15130	2.57898	ENSMUSG00000089862	ENSG00000219545
0.29210	0.00380	76.8684	ENSMUSG00000020894	ENSG00000220205
1.23490	0.39080	3.15993	ENSMUSG00000062619	ENSG00000221821
0.27200	0.00000	inf	ENSMUSG00000033953	ENSG00000221823
54.32440	0.44720	121.477	ENSMUSG00000078970	ENSG00000221823
0.46140	0.18360	2.51307	ENSMUSG00000028453	ENSG00000221829
0.58320	0.03380	17.2544	ENSMUSG00000019518	ENSG00000221838
0.31590	0.00000	inf	ENSMUSG00000022052	ENSG00000221914
0.61390	0.05100	12.0373	ENSMUSG00000024664	ENSG00000221968
0.66830	0.04860	13.751	ENSMUSG00000029068	ENSG00000221978
0.85480	0.00090	949.778	ENSMUSG00000068240	ENSG00000221983
0.85480	0.00090	949.778	ENSMUSG00000090137	ENSG00000221983
0.50810	0.03030	16.769	ENSMUSG00000015474	ENSG00000221988
0.59140	0.00980	60.3469	ENSMUSG00000024319	ENSG00000223501
1.18400	0.12110	9.77704	ENSMUSG00000029073	ENSG00000224051
0.28960	0.03970	7.29471	ENSMUSG00000069895	ENSG00000224470
1.00140	0.06860	14.5977	ENSMUSG00000078572	ENSG00000224877
0.59590	0.08890	6.70304	ENSMUSG00000034247	ENSG00000225190
0.74280	0.03930	18.9008	ENSMUSG00000061111	ENSG00000225663
0.78320	0.17670	4.43237	ENSMUSG00000023259	ENSG00000225697
0.27760	0.08330	3.33253	ENSMUSG00000078554	ENSG00000225828
0.50780	0.13210	3.84406	ENSMUSG00000063200	ENSG00000225921
0.56400	0.01960	28.7755	ENSMUSG00000098923	ENSG00000226479
0.83050	0.21950	3.7836	ENSMUSG00000078963	ENSG00000226742
0.66670	0.08010	8.32335	ENSMUSG00000024312	ENSG00000227057
0.35610	0.06530	5.45329	ENSMUSG00000021911	ENSG00000227345
1.01170	0.08570	11.8051	ENSMUSG00000078441	ENSG00000227500
0.39430	0.00000	inf	ENSMUSG00000038803	ENSG00000228474
0.50990	0.13480	3.78264	ENSMUSG00000045251	ENSG00000229809
1.11040	0.15010	7.39773	ENSMUSG00000087687	ENSG00000229833
0.92070	0.05900	15.6051	ENSMUSG00000031839	ENSG00000230989
0.42480	0.00040	1062	ENSMUSG00000008668	ENSG00000231500
