Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000198952			156251079	156252555
ENSG00000198952			156253048	156253762
ENSG00000198952			156266137	156267588
ENSG00000198959			38127387	38165372
ENSG00000198959			38128461	38133760
ENSG00000198959			38137950	38165282
ENSG00000198959			38145350	38165259
ENSG00000198959			38146734	38166508
ENSG00000198959			38151012	38166578
ENSG00000198960	NR_033669		101615118	101617910
ENSG00000198960			101615120	101618001
ENSG00000198960			101615513	101617913
ENSG00000198960			101616213	101618000
ENSG00000198960			101616396	101617976
ENSG00000198960			101616862	101617914
ENSG00000198960			101615126	101618001
ENSG00000198960			101615126	101618001
ENSG00000198961			109334709	109409994
ENSG00000198961			109379167	109409316
ENSG00000198961			109383396	109409314
ENSG00000198961			109334713	109383433
ENSG00000198964			50305600	50623983
ENSG00000198964			50311363	50340676
ENSG00000198964			50342194	50343526
ENSG00000198964			50344136	50418478
ENSG00000198964			50344271	50624986
ENSG00000198964			50459941	50466932
ENSG00000198964			50460673	50625163
ENSG00000198964			50341332	50623977
ENSG00000198964			50305586	50623977
ENSG00000198964			50327278	50344246
ENSG00000202198	NR_001445		52995620	52995950
ENSG00000203394			20742987	20743962
ENSG00000203394			20743169	20743873
ENSG00000203394			20743169	20744086
ENSG00000203394			20743169	20744292
ENSG00000203485			104689606	104722535
ENSG00000203485			104689621	104704809
ENSG00000203485			104689637	104719603
ENSG00000203485			104707864	104719605
ENSG00000203485			104708291	104711664
ENSG00000203485			104710725	104712933
ENSG00000203485			104712713	104713606
ENSG00000203485			104715725	104719603
ENSG00000203485			104707864	104719605
ENSG00000203667			244835322	244845057
ENSG00000203667			244835616	244843252
ENSG00000203667			244835656	244843880
ENSG00000203667		XR_425606	244835659	244845057
ENSG00000203667			244839747	244843280
ENSG00000203761			155745829	155750137
ENSG00000203875			85660950	85678235
ENSG00000203875			85660950	85678235
ENSG00000203875			85660992	85678733
ENSG00000203875			85665560	85678736
ENSG00000203875			85665642	85678436
ENSG00000203875			85665772	85678431
ENSG00000203875			85665852	85678720
ENSG00000203875			85676990	85678736
ENSG00000203875	NR_003044		85677082	85677993
ENSG00000203875			85677082	85678652
ENSG00000203875			85677083	85678405
ENSG00000203875			85677084	85678205
ENSG00000203875			85677084	85678436
ENSG00000203875			85677084	85678520
ENSG00000203875			85677084	85678573
ENSG00000203875			85677084	85678722
ENSG00000203875			85677084	85678733
ENSG00000203875			85677096	85678413
ENSG00000203875			85677105	85678413
ENSG00000203875	NR_003044		85677128	85678733
ENSG00000203875	NR_002743		85677128	85678733
ENSG00000203875			85677329	85678199
ENSG00000203875			85677469	85678259
ENSG00000203879			154436920	154443467
ENSG00000203879			154437154	154439251
ENSG00000203879			154437154	154439972
ENSG00000203879			154437164	154440189
ENSG00000203879			154437166	154439052
ENSG00000203879			154437189	154440500
ENSG00000203879			154437660	154439093
ENSG00000203879			154438006	154443465
ENSG00000203879			154439993	154442242
ENSG00000203879			154440268	154441390
ENSG00000203879			154440524	154443465
ENSG00000203879			154440651	154442098
ENSG00000203879			154441766	154442728
ENSG00000203879			154442049	154442718
ENSG00000203880			64255741	64275653
ENSG00000203880			64255749	64274139
ENSG00000203880			64255756	64260248
ENSG00000203880			64255768	64276230
ENSG00000203880			64255844	64264526
ENSG00000203880			64256586	64260059
ENSG00000203880			64259831	64264527
ENSG00000203880			64260085	64262950
ENSG00000203880			64265512	64273545
ENSG00000203880			64271482	64274842
ENSG00000203880			64255695	64287821
ENSG00000203950			135050932	135052090
ENSG00000203950			135050932	135052175
ENSG00000203950			135050940	135052196
ENSG00000203950			135051058	135052141
ENSG00000203993	NR_122035		137615332	137618813
ENSG00000203993	NR_122036		137615332	137618813
ENSG00000203993			137615367	137618831
ENSG00000203993			137615749	137618906
ENSG00000204070			45361937	45367214
ENSG00000204070			45361951	45367225
ENSG00000204070			45363028	45369215
ENSG00000204070			45363139	45376798
ENSG00000204070			45363155	45365868
ENSG00000204070			45363230	45367424
ENSG00000204070			45363454	45366999
ENSG00000204070			45365219	45367428
ENSG00000204084			37860697	37931749
ENSG00000204084			37862068	37946309
ENSG00000204084			37862085	37947051
ENSG00000204084			37862340	37864849
ENSG00000204084			37866459	37873028
ENSG00000204084			37868501	37873387
ENSG00000204084			37885509	37888344
ENSG00000204084			37928537	37946334
ENSG00000204084			37940763	37947051
ENSG00000204084			37860697	37947021
ENSG00000204084			37860697	37947057
ENSG00000204120			232697299	232736214
ENSG00000204120			232697305	232735237
ENSG00000204120			232697307	232858612
ENSG00000204120			232697308	232756301
ENSG00000204120			232697310	232760559
ENSG00000204120			232697310	232858608
ENSG00000204120			232697323	232735451
ENSG00000204120			232697330	232736234
ENSG00000204120			232697331	232735588
ENSG00000204120			232697331	232735961
ENSG00000204120			232697331	232736037
ENSG00000204120			232697331	232736295
ENSG00000204120			232697331	232756235
ENSG00000204120			232697331	232756254
ENSG00000204120			232697331	232756293
ENSG00000204120			232697331	232858627
ENSG00000204120			232697333	232816993
ENSG00000204120			232697338	232858627
ENSG00000204120			232697344	232736268
ENSG00000204120			232697346	232858608
ENSG00000204120			232697349	232705947
ENSG00000204120			232697350	232771424
ENSG00000204120			232697352	232756274
ENSG00000204120			232697352	232819982
ENSG00000204120	NR_103493		232697362	232736541
ENSG00000204120			232697369	232736015
ENSG00000204120			232697369	232736342
ENSG00000204120	NR_103494		232697370	232736645
ENSG00000204120	NR_103495		232697383	232736648
ENSG00000204120			232703421	232787247
ENSG00000204120			232764436	232791035
ENSG00000204120			232764444	232790850
ENSG00000204120			232764462	232790915
ENSG00000204120			232765292	232768374
ENSG00000204120			232765485	232768397
ENSG00000204120			232768099	232790774
ENSG00000204120			232768102	232790915
ENSG00000204120			232776752	232791337
ENSG00000204120			232788106	232791348
ENSG00000204120			232788464	232794789
ENSG00000204120			232806614	232815909
ENSG00000204120			232810311	232858612
ENSG00000204120			232832871	232844196
ENSG00000204120			232839853	232844544
ENSG00000204120			232842960	232845787
ENSG00000204138			28369603	28500369
ENSG00000204138			28369739	28467241
ENSG00000204138			28369744	28497156
ENSG00000204138			28438171	28500308
ENSG00000204149			49982190	50010497
ENSG00000204149			49988644	50010425
ENSG00000204149			49988318	50010499
ENSG00000204149			49988604	50010407
ENSG00000204160			26826710	26857601
ENSG00000204160			26832004	26853963
ENSG00000204160			26832020	26851174
ENSG00000204160			26850362	26857602
ENSG00000204160			26851129	26853211
ENSG00000204178			25430920	25500209
ENSG00000204178			25448893	25458783
ENSG00000204178			25430858	25500205
ENSG00000204196			203190780	203191277
ENSG00000204209			33318558	33323010
ENSG00000204209			33318558	33323014
ENSG00000204209			33319533	33322930
ENSG00000204209			33319585	33321869
ENSG00000204209			33319664	33320460
ENSG00000204209			33320869	33322918
ENSG00000204209			33321240	33322945
ENSG00000204209			33321386	33329236
ENSG00000204209			33321611	33322957
ENSG00000204209			33321782	33322803
ENSG00000204209		XR_430945	33323628	33329269
ENSG00000204209			33318559	33323016
ENSG00000204209			33318559	33323016
ENSG00000204220			33289302	33290933
ENSG00000204220			33289595	33290933
ENSG00000204220			33289596	33290875
ENSG00000204220			33289597	33290862
ENSG00000204220	NR_106892		33289627	33290868
ENSG00000204220			33289775	33298401
ENSG00000204220			33289597	33290934
ENSG00000204227			33208495	33212722
ENSG00000204227			33209560	33212722
ENSG00000204228			33204642	33206831
ENSG00000204228			33204686	33206449
ENSG00000204231			33193588	33200614
ENSG00000204231			33193588	33200688
ENSG00000204231			33194220	33200637
ENSG00000204231			33194664	33195360
ENSG00000204231			33195785	33198635
ENSG00000204237			81665036	81666588
ENSG00000204237			81665036	81666635
ENSG00000204237			81665056	81666146
ENSG00000204237			81665101	81666595
ENSG00000204237			81665141	81666633
ENSG00000204237			81665156	81666537
ENSG00000204237			81665461	81666578
ENSG00000204253			189923336	189924216
ENSG00000204256			32968660	32981505
ENSG00000204256			32969165	32972141
ENSG00000204256			32969319	32976618
ENSG00000204256			32970238	32972116
ENSG00000204256			32970705	32972048
ENSG00000204256			32970888	32981505
ENSG00000204256			32970902	32972051
ENSG00000204256			32970930	32978197
ENSG00000204256			32970953	32981505
ENSG00000204256			32972217	32978203
ENSG00000204256			32972730	32981505
ENSG00000204256			32973084	32981505
ENSG00000204256			32976142	32978214
ENSG00000204256			32976413	32977074
ENSG00000204256			32976569	32977901
ENSG00000204256			32977550	32978801
ENSG00000204256			32979542	32981286
ENSG00000204256			32979682	32980766
ENSG00000204256			32973084	32981505
ENSG00000204256			32970888	32981505
ENSG00000204257			32948613	32949671
ENSG00000204257			32948613	32953061
ENSG00000204257			32948613	32953108
ENSG00000204257			32948613	32953108
ENSG00000204257			32948613	32953122
ENSG00000204257			32948771	32968444
ENSG00000204257			32949271	32952461
ENSG00000204257			32949657	32969094
ENSG00000204257			32950084	32953034
ENSG00000204261	NR_037176		32844086	32846495
ENSG00000204261			32844108	32845819
ENSG00000204261			32844133	32845986
ENSG00000204261			32844133	32846210
ENSG00000204261			32844134	32845695
ENSG00000204261			32844138	32846078
ENSG00000204264			32840717	32842034
ENSG00000204264			32840717	32844020
ENSG00000204264			32840717	32844047
ENSG00000204264			32840717	32844703
ENSG00000204264			32841021	32844651
ENSG00000204267			32821833	32838727
ENSG00000204267			32825415	32838780
ENSG00000204267			32828944	32830727
ENSG00000204267			32832295	32832733
ENSG00000204267			32825410	32838770
ENSG00000204272	NR_015367		56729259	56818380
ENSG00000204272			56729356	56817626
ENSG00000204272			56729373	56817376
ENSG00000204287			32439842	32445046
ENSG00000204287			32439878	32445046
ENSG00000204304			32184741	32190186
ENSG00000204304			32186256	32187515
ENSG00000204304			32186973	32189942
ENSG00000204304			32187233	32188816
ENSG00000204304			32188280	32189077
ENSG00000204305			32180968	32181635
ENSG00000204305			32180968	32182931
ENSG00000204305			32180968	32182931
ENSG00000204305			32180968	32184237
ENSG00000204305			32180968	32184246
ENSG00000204305			32180968	32184246
ENSG00000204305			32180968	32184324
ENSG00000204305			32182868	32184235
ENSG00000204305			32182880	32184237
ENSG00000204305			32180968	32184322
ENSG00000204305			32180968	32184322
ENSG00000204305			32183409	32184322
ENSG00000204305			32180968	32184322
ENSG00000204305			32181143	32184222
ENSG00000204305			32180968	32184322
ENSG00000204308			32178354	32180793
ENSG00000204308			32178437	32179773
ENSG00000204310			32168212	32173115
ENSG00000204310			32168212	32176122
ENSG00000204310			32168212	32177080
ENSG00000204310			32168212	32177325
ENSG00000204310			32168212	32177342
ENSG00000204310			32168212	32177786
ENSG00000204310			32168212	32178096
ENSG00000204310			32170165	32175897
ENSG00000204316			75898643	75905413
ENSG00000204316			75898644	75899581
ENSG00000204316			75898928	75900863
ENSG00000204316			75898951	75900473
ENSG00000204316			75898952	75899868
ENSG00000204316			75899158	75901424
ENSG00000204316			75899159	75900924
ENSG00000204316			75900795	75901517
ENSG00000204316			75900812	75904838
ENSG00000204316			75901183	75904871
ENSG00000204316			75901237	75904859
ENSG00000204316			75901242	75904878
ENSG00000204316			75901555	75904858
ENSG00000204316			75901660	75902287
ENSG00000204316			75901744	75904882
ENSG00000204316			75901891	75904901
ENSG00000204316			75904244	75905093
ENSG00000204344	NR_026717		31971091	31981446
ENSG00000204344			31971166	31972419
ENSG00000204344			31971831	31973376
ENSG00000204344			31971831	31981451
ENSG00000204344			31971899	31981164
ENSG00000204344			31971944	31981446
ENSG00000204344			31972340	31981209
ENSG00000204344			31972352	31979617
ENSG00000204344			31972374	31979722
ENSG00000204344			31972381	31981429
ENSG00000204344			31972381	31982821
ENSG00000204344			31972397	31980724
ENSG00000204344			31972535	31979613
ENSG00000204344			31972555	31981446
ENSG00000204344			31972578	31979862
ENSG00000204344			31972582	31981189
ENSG00000204344			31980391	31981446
ENSG00000204348			31969810	31971685
ENSG00000204348			31969810	31972209
ENSG00000204348			31969810	31972252
ENSG00000204348			31969810	31972292
ENSG00000204348			31969813	31972290
ENSG00000204348			31969815	31970923
ENSG00000204348			31969815	31972095
ENSG00000204348			31969817	31972238
ENSG00000204348			31969844	31971984
ENSG00000204348			31969887	31971683
ENSG00000204348			31969907	31972136
ENSG00000204348			31969948	31972098
ENSG00000204348			31970442	31972162
ENSG00000204348			31970643	31971989
ENSG00000204348			31970898	31972009
ENSG00000204351			31959080	31969755
ENSG00000204351			31959117	31961386
ENSG00000204351			31959141	31969751
ENSG00000204351			31959157	31962814
ENSG00000204351			31959171	31969748
ENSG00000204351			31959191	31959958
ENSG00000204351			31961497	31963010
ENSG00000204351			31966828	31968444
ENSG00000204351			31967021	31968448
ENSG00000204351			31967103	31968986
ENSG00000204351			31967759	31969751
ENSG00000204351			31968323	31969751
ENSG00000204351			31968454	31969408
ENSG00000204351			31968475	31969751
ENSG00000204351			31968524	31969587
ENSG00000204356			31952087	31959110
ENSG00000204356			31952227	31959038
ENSG00000204356			31952228	31958919
ENSG00000204356			31952228	31958962
ENSG00000204356			31952229	31958852
ENSG00000204356			31952229	31958960
ENSG00000204356			31953758	31958957
ENSG00000204356			31954304	31958479
ENSG00000204356			31954389	31958571
ENSG00000204356			31954773	31958968
ENSG00000204356			31954820	31958859
ENSG00000204356	NR_031601		31955065	31958965
ENSG00000204356			31955084	31958954
ENSG00000204370			112086773	112095794
ENSG00000204370			112086872	112095215
ENSG00000204370			112086873	112095505
ENSG00000204370			112086873	112120013
ENSG00000204370			112086899	112095212
ENSG00000204370			112086899	112095388
ENSG00000204370			112086918	112095163
ENSG00000204370			112088867	112119442
ENSG00000204370			112086824	112093197
ENSG00000204371			31879759	31884806
ENSG00000204371			31879759	31885141
ENSG00000204371		XR_433004	31879759	31886437
ENSG00000204371		XR_429387	31879759	31886437
ENSG00000204371		XR_424530	31879759	31886437
ENSG00000204371			31879759	31896504
ENSG00000204371			31879759	31897202
ENSG00000204371			31879759	31897222
ENSG00000204371			31879759	31897677
ENSG00000204371			31879759	31897684
ENSG00000204371			31883819	31887064
ENSG00000204371			31884673	31887119
ENSG00000204371			31892418	31893186
ENSG00000204371			31895401	31897687
ENSG00000204386			31857659	31862796
ENSG00000204386			31859052	31862805
ENSG00000204386			31859052	31862822
ENSG00000204386			31859052	31862906
ENSG00000204387			31834608	31839761
