dS	dN	Mouse Ensembl Gene ID	Ensembl Gene ID
0.97730	0.10960	ENSMUSG00000030606	ENSG00000140511
0.76550	0.08630	ENSMUSG00000029477	ENSG00000139714
0.61750	0.02300	ENSMUSG00000027186	ENSG00000135374
0.39790	0.01580	ENSMUSG00000007739	ENSG00000115484
1.24040	0.19100	ENSMUSG00000033900	ENSG00000164114
0.47990	0.07000	ENSMUSG00000032482	ENSG00000114646
1.43410	0.10310	ENSMUSG00000040048	ENSG00000140990
0.69350	0.05060	ENSMUSG00000030750	ENSG00000169189
0.51840	0.11700	ENSMUSG00000029283	ENSG00000097046
0.49140	0.05130	ENSMUSG00000058594	ENSG00000134452
0.56360	0.05860	ENSMUSG00000020142	ENSG00000115902
0.70630	0.05230	ENSMUSG00000037408	ENSG00000158158
0.28280	0.01380	ENSMUSG00000042826	ENSG00000161958
0.64780	0.06990	ENSMUSG00000036578	ENSG00000221946
0.45810	0.01780	ENSMUSG00000041459	ENSG00000120948
0.41960	0.21370	ENSMUSG00000024409	ENSG00000204538
0.49020	0.36070	ENSMUSG00000090107	ENSG00000181013
0.89720	0.10580	ENSMUSG00000054498	ENSG00000169214
0.33180	0.07750	ENSMUSG00000048330	ENSG00000166405
0.85200	0.12240	ENSMUSG00000018599	ENSG00000177427
0.53940	0.00300	ENSMUSG00000027438	ENSG00000125814
0.62160	0.01690	ENSMUSG00000034684	ENSG00000001617
1.07350	0.07580	ENSMUSG00000031962	ENSG00000129910
0.80430	0.02530	ENSMUSG00000042622	ENSG00000185022
23.42040	0.54620	ENSMUSG00000002266	ENSG00000197363
0.55860	0.07020	ENSMUSG00000027314	ENSG00000128917
0.97660	0.11950	ENSMUSG00000008193	ENSG00000142539
0.88390	0.03990	ENSMUSG00000057649	ENSG00000028310
1.15070	0.03640	ENSMUSG00000072568	ENSG00000168672
0.45040	0.06090	ENSMUSG00000032551	ENSG00000163807
0.74510	0.15750	ENSMUSG00000073424	ENSG00000186204
0.95130	0.17880	ENSMUSG00000003484	ENSG00000186204
0.73830	0.15900	ENSMUSG00000024292	ENSG00000186204
0.91620	0.16130	ENSMUSG00000090700	ENSG00000186204
0.62990	0.16140	ENSMUSG00000017211	ENSG00000167914
0.56960	0.05910	ENSMUSG00000017204	ENSG00000167914
0.70090	0.16610	ENSMUSG00000064224	ENSG00000167914
0.91390	0.07160	ENSMUSG00000061126	ENSG00000171954
0.62090	0.00830	ENSMUSG00000010057	ENSG00000114388
0.80720	0.09310	ENSMUSG00000036067	ENSG00000160326
0.51470	0.05460	ENSMUSG00000022371	ENSG00000187955
0.55060	0.02020	ENSMUSG00000022637	ENSG00000114423
1.19770	0.05690	ENSMUSG00000003573	ENSG00000051128
0.45770	0.20610	ENSMUSG00000010342	ENSG00000121101
0.44670	0.01690	ENSMUSG00000032086	ENSG00000186318
0.79040	0.07330	ENSMUSG00000032526	ENSG00000008324
0.77390	0.52870	ENSMUSG00000044787	ENSG00000184361
0.32320	0.02290	ENSMUSG00000001300	ENSG00000125266
0.35460	0.01160	ENSMUSG00000055720	ENSG00000138629
0.52490	0.16830	ENSMUSG00000041975	ENSG00000123600
0.49610	0.08370	ENSMUSG00000017734	ENSG00000244274
0.96670	0.14180	ENSMUSG00000009291	ENSG00000183255
1.04980	0.18790	ENSMUSG00000002980	ENSG00000187244
0.54230	0.02580	ENSMUSG00000053684	ENSG00000174206
0.77770	0.00000	ENSMUSG00000069806	ENSG00000105605
0.44140	0.06780	ENSMUSG00000039176	ENSG00000140521
0.53680	0.03990	ENSMUSG00000067377	ENSG00000000003
0.74410	0.20860	ENSMUSG00000062510	ENSG00000117697
0.84460	0.00540	ENSMUSG00000037771	ENSG00000101438
0.48580	0.03170	ENSMUSG00000026344	ENSG00000150551
0.76060	0.26140	ENSMUSG00000043230	ENSG00000124019
0.50790	0.09710	ENSMUSG00000048550	ENSG00000185875
0.51810	0.06400	ENSMUSG00000053644	ENSG00000164904
0.33680	0.17730	ENSMUSG00000001948	ENSG00000064199
0.70110	0.04910	ENSMUSG00000045160	ENSG00000163170
0.41450	0.08890	ENSMUSG00000024683	ENSG00000166902
0.38360	0.00360	ENSMUSG00000018363	ENSG00000108854
0.62620	0.06260	ENSMUSG00000018820	ENSG00000155256
0.74680	0.08320	ENSMUSG00000047793	ENSG00000162804
0.56400	0.01140	ENSMUSG00000034024	ENSG00000166226
0.31680	0.01530	ENSMUSG00000038014	ENSG00000048828
0.40790	0.06100	ENSMUSG00000031367	ENSG00000182287
0.23000	0.12540	ENSMUSG00000021840	ENSG00000168175
0.25350	0.31930	ENSMUSG00000041775	ENSG00000168175
0.61870	0.05300	ENSMUSG00000010755	ENSG00000110619
0.90140	0.15690	ENSMUSG00000071489	ENSG00000168229
0.59170	0.16670	ENSMUSG00000000959	ENSG00000155463
0.62860	0.15890	ENSMUSG00000054893	ENSG00000198046
0.48790	0.07360	ENSMUSG00000067219	ENSG00000163293
0.63670	0.12780	ENSMUSG00000020650	ENSG00000075790
0.47850	0.02040	ENSMUSG00000018068	ENSG00000108506
0.68690	0.28810	ENSMUSG00000063698	ENSG00000183605
0.96940	0.11140	ENSMUSG00000000301	ENSG00000133027
0.66740	0.10280	ENSMUSG00000006235	ENSG00000187266
0.34910	0.00360	ENSMUSG00000025609	ENSG00000128585
0.32370	0.00000	ENSMUSG00000000711	ENSG00000111540
0.61310	0.10920	ENSMUSG00000032067	ENSG00000150787
0.46440	0.07970	ENSMUSG00000025105	ENSG00000169594
0.27030	0.00140	ENSMUSG00000066037	ENSG00000125944
0.97110	0.08770	ENSMUSG00000038155	ENSG00000084207
0.94220	0.07600	ENSMUSG00000060803	ENSG00000084207
1.00760	0.17620	ENSMUSG00000059939	ENSG00000131591
0.65470	0.15090	ENSMUSG00000020604	ENSG00000141337
0.59730	0.04440	ENSMUSG00000044220	ENSG00000119919
0.64690	0.09540	ENSMUSG00000039994	ENSG00000111602
0.63120	0.08510	ENSMUSG00000020413	ENSG00000136273
0.50620	0.00610	ENSMUSG00000028799	ENSG00000160094
0.79060	0.05490	ENSMUSG00000037788	ENSG00000154978
0.98850	0.18670	ENSMUSG00000063354	ENSG00000147804
0.51750	0.02380	ENSMUSG00000059263	ENSG00000170242
0.71330	0.08740	ENSMUSG00000020681	ENSG00000159640
0.28830	0.00330	ENSMUSG00000040952	ENSG00000105372
0.83040	0.21460	ENSMUSG00000040592	ENSG00000007312
0.14790	0.00340	ENSMUSG00000027805	ENSG00000070087
0.87970	0.24100	ENSMUSG00000034482	ENSG00000204428
0.27570	0.02510	ENSMUSG00000040282	ENSG00000186073
0.53000	0.02350	ENSMUSG00000046240	ENSG00000165478
0.13350	0.01860	ENSMUSG00000050714	ENSG00000171448
0.63430	0.08510	ENSMUSG00000024747	ENSG00000165092
0.62250	0.07010	ENSMUSG00000053279	ENSG00000165092
0.61500	0.11930	ENSMUSG00000032525	ENSG00000114857
0.55780	0.25630	ENSMUSG00000026390	ENSG00000019169
0.47930	0.13540	ENSMUSG00000026158	ENSG00000119900
0.72430	0.26230	ENSMUSG00000004446	ENSG00000015475
0.55710	0.01030	ENSMUSG00000021890	ENSG00000144597
0.45710	0.12700	ENSMUSG00000004018	ENSG00000115392
0.72430	0.08870	ENSMUSG00000008435	ENSG00000160439
0.32930	0.11030	ENSMUSG00000041245	ENSG00000196632
0.64170	0.09100	ENSMUSG00000007338	ENSG00000149792
0.71670	0.04430	ENSMUSG00000028757	ENSG00000244038
0.66850	0.03710	ENSMUSG00000003134	ENSG00000204634
0.46770	0.01720	ENSMUSG00000063626	ENSG00000156687
1.29490	0.07730	ENSMUSG00000034031	ENSG00000166329
0.49240	0.03900	ENSMUSG00000056770	ENSG00000183576
0.26520	0.00800	ENSMUSG00000029148	ENSG00000115216
0.45770	0.01450	ENSMUSG00000061136	ENSG00000196504
0.70830	0.17630	ENSMUSG00000045009	ENSG00000163704
0.19920	0.03130	ENSMUSG00000034300	ENSG00000120709
0.72100	0.10620	ENSMUSG00000044770	ENSG00000146285
0.72730	0.12200	ENSMUSG00000048814	ENSG00000170500
0.47580	0.06520	ENSMUSG00000040374	ENSG00000164751
0.43230	0.08120	ENSMUSG00000026203	ENSG00000135924
0.73840	0.10030	ENSMUSG00000054676	ENSG00000131943
0.42300	0.15480	ENSMUSG00000073633	ENSG00000153832
0.76010	0.14850	ENSMUSG00000054263	ENSG00000113594
0.51270	0.08130	ENSMUSG00000023009	ENSG00000167566
0.59010	0.16180	ENSMUSG00000024104	ENSG00000172661
0.75850	0.04660	ENSMUSG00000032239	ENSG00000164610
0.48650	0.08110	ENSMUSG00000009406	ENSG00000126767
0.90700	0.08430	ENSMUSG00000032852	ENSG00000101282
0.78140	0.28620	ENSMUSG00000024079	ENSG00000055332
0.80770	0.36830	ENSMUSG00000025066	ENSG00000156384
0.73010	0.04220	ENSMUSG00000021468	ENSG00000090054
0.66780	0.18600	ENSMUSG00000024963	ENSG00000110011
0.93890	0.04520	ENSMUSG00000079557	ENSG00000099785
0.40270	0.02940	ENSMUSG00000028944	ENSG00000106617
1.12930	0.10580	ENSMUSG00000046658	ENSG00000205903
0.61130	0.05180	ENSMUSG00000038168	ENSG00000090530
0.71030	0.05260	ENSMUSG00000000489	ENSG00000100311
0.45710	0.08720	ENSMUSG00000021785	ENSG00000151092
0.50830	0.02450	ENSMUSG00000031776	ENSG00000102931
0.36150	0.04600	ENSMUSG00000021767	ENSG00000156650
1.20820	0.10110	ENSMUSG00000037905	ENSG00000184992
0.50150	0.11100	ENSMUSG00000024682	ENSG00000134812
0.38450	0.09710	ENSMUSG00000054484	ENSG00000137842
0.67790	0.31790	ENSMUSG00000063193	ENSG00000178789
0.57430	0.12850	ENSMUSG00000019866	ENSG00000112297
0.30210	0.00370	ENSMUSG00000018846	ENSG00000120137
0.49220	0.18190	ENSMUSG00000032412	ENSG00000069849
0.77190	0.46360	ENSMUSG00000040943	ENSG00000168769
0.49640	0.22730	ENSMUSG00000018341	ENSG00000081985
0.49950	0.14830	ENSMUSG00000028718	ENSG00000123473
1.19550	0.00350	ENSMUSG00000050288	ENSG00000180340
0.48330	0.12360	ENSMUSG00000001942	ENSG00000110013
0.71380	0.09330	ENSMUSG00000034532	ENSG00000214050
0.58330	0.02440	ENSMUSG00000040152	ENSG00000137801
0.77230	0.04030	ENSMUSG00000021279	ENSG00000198752
0.43390	0.05470	ENSMUSG00000020246	ENSG00000111727
0.46580	0.03390	ENSMUSG00000020218	ENSG00000156076
0.45520	0.01290	ENSMUSG00000037570	ENSG00000187778
0.39380	0.05340	ENSMUSG00000048154	ENSG00000167548
0.52680	0.13260	ENSMUSG00000050410	ENSG00000137310
0.84080	0.04740	ENSMUSG00000070990	ENSG00000178919
0.74200	0.08570	ENSMUSG00000039904	ENSG00000170775
0.45350	0.01330	ENSMUSG00000020297	ENSG00000170091
0.54920	0.15520	ENSMUSG00000029727	ENSG00000106258
0.75890	0.14840	ENSMUSG00000049154	ENSG00000164556
0.65070	0.10560	ENSMUSG00000034570	ENSG00000185133
0.77090	0.06420	ENSMUSG00000054302	ENSG00000129518
1.13820	0.55880	ENSMUSG00000034652	ENSG00000167850
0.73170	0.42690	ENSMUSG00000058728	ENSG00000167850
0.71970	0.45450	ENSMUSG00000044811	ENSG00000167850
0.48640	0.05190	ENSMUSG00000030562	ENSG00000086991
0.93190	0.13040	ENSMUSG00000049482	ENSG00000174177
0.50680	0.06750	ENSMUSG00000022324	ENSG00000132561
3.32440	0.19230	ENSMUSG00000051851	ENSG00000203950
1.60300	0.18920	ENSMUSG00000067924	ENSG00000203950
1.60300	0.18920	ENSMUSG00000067925	ENSG00000203950
0.70950	0.09840	ENSMUSG00000023971	ENSG00000124541
0.92150	0.12190	ENSMUSG00000048376	ENSG00000181104
1.00940	0.08840	ENSMUSG00000059975	ENSG00000196437
0.40960	0.04090	ENSMUSG00000031782	ENSG00000088682
0.95650	0.03030	ENSMUSG00000038705	ENSG00000101216
0.75730	0.06160	ENSMUSG00000018378	ENSG00000180891
1.02290	0.17840	ENSMUSG00000036553	ENSG00000125089
0.51360	0.00690	ENSMUSG00000024826	ENSG00000133884
1.53870	0.10450	ENSMUSG00000042364	ENSG00000178996
1.10960	0.13000	ENSMUSG00000039208	ENSG00000176845
0.47170	0.00940	ENSMUSG00000016921	ENSG00000124193
0.57440	0.09000	ENSMUSG00000059820	ENSG00000150776
0.30880	0.01300	ENSMUSG00000015668	ENSG00000120509
0.73540	0.12150	ENSMUSG00000025978	ENSG00000162944
0.76570	0.07650	ENSMUSG00000030589	ENSG00000171777
0.60350	0.16420	ENSMUSG00000071531	ENSG00000204175
1.16200	0.08150	ENSMUSG00000031465	ENSG00000091879
0.39570	0.01520	ENSMUSG00000032324	ENSG00000140391
0.55400	0.06650	ENSMUSG00000028173	ENSG00000116729
1.27390	0.06150	ENSMUSG00000039474	ENSG00000109501
1.21610	0.01460	ENSMUSG00000029581	ENSG00000075618
0.47240	0.02900	ENSMUSG00000055210	ENSG00000186564
0.33940	0.09180	ENSMUSG00000019359	ENSG00000130055
0.62510	0.00200	ENSMUSG00000027573	ENSG00000101193
0.40210	0.04010	ENSMUSG00000026572	ENSG00000143178
0.55220	0.06020	ENSMUSG00000028249	ENSG00000137575
1.10410	0.21360	ENSMUSG00000061032	ENSG00000160214
0.97330	0.46830	ENSMUSG00000000159	ENSG00000183067
0.39800	0.06760	ENSMUSG00000021236	ENSG00000187097
1.05320	0.04290	ENSMUSG00000025484	ENSG00000177951
0.29050	0.01330	ENSMUSG00000023150	ENSG00000116679
0.64500	0.05410	ENSMUSG00000048799	ENSG00000168944
2.42520	0.03110	ENSMUSG00000063180	ENSG00000213741
1.86540	0.01470	ENSMUSG00000034892	ENSG00000213741
0.49740	0.02720	ENSMUSG00000036112	ENSG00000111142
0.72480	0.13300	ENSMUSG00000021094	ENSG00000100612
1.30920	0.60880	ENSMUSG00000054169	ENSG00000079385
0.51050	0.32910	ENSMUSG00000074272	ENSG00000079385
0.33050	0.01480	ENSMUSG00000001025	ENSG00000197956
0.95010	0.07530	ENSMUSG00000023064	ENSG00000173267
0.81730	0.14200	ENSMUSG00000037266	ENSG00000117616
1.20000	0.03210	ENSMUSG00000020238	ENSG00000125912
0.49490	0.02260	ENSMUSG00000027185	ENSG00000135372
0.88530	0.13350	ENSMUSG00000030785	ENSG00000156885
0.69970	0.27990	ENSMUSG00000038651	ENSG00000153157
0.53610	0.07730	ENSMUSG00000035051	ENSG00000163214
1.43550	0.15480	ENSMUSG00000040899	ENSG00000112486
0.59670	0.08220	ENSMUSG00000025486	ENSG00000142082
0.35640	0.00000	ENSMUSG00000051223	ENSG00000082153
0.52720	0.20780	ENSMUSG00000027398	ENSG00000125538
0.73530	0.19970	ENSMUSG00000039316	ENSG00000131378
0.58510	0.29360	ENSMUSG00000026592	ENSG00000240021
0.82680	0.01510	ENSMUSG00000031708	ENSG00000099797
0.55210	0.19520	ENSMUSG00000038235	ENSG00000158769
0.86550	0.26790	ENSMUSG00000038217	ENSG00000185561
0.72780	0.02550	ENSMUSG00000031862	ENSG00000105726
0.51960	0.08440	ENSMUSG00000002699	ENSG00000043462
0.30380	0.05240	ENSMUSG00000069114	ENSG00000205189
0.53590	0.02230	ENSMUSG00000026355	ENSG00000076003
0.23660	0.04760	ENSMUSG00000047242	ENSG00000187325
0.98280	0.05670	ENSMUSG00000031442	ENSG00000126217
0.76310	0.03990	ENSMUSG00000017765	ENSG00000124067
0.56270	0.01780	ENSMUSG00000031536	ENSG00000070501
0.38670	0.00860	ENSMUSG00000055435	ENSG00000178573
0.47880	0.00770	ENSMUSG00000038388	ENSG00000105926
1.12000	0.05450	ENSMUSG00000038644	ENSG00000062822
0.77150	0.00850	ENSMUSG00000021687	ENSG00000085365
0.90020	0.02760	ENSMUSG00000026313	ENSG00000068024
0.58240	0.39610	ENSMUSG00000043633	ENSG00000204930
0.48920	0.24260	ENSMUSG00000028492	ENSG00000155875
0.59670	0.00000	ENSMUSG00000054364	ENSG00000143878
0.53050	0.03160	ENSMUSG00000020821	ENSG00000129250
0.60820	0.07560	ENSMUSG00000001281	ENSG00000139626
0.32510	0.07030	ENSMUSG00000024393	ENSG00000204469
0.55100	0.00730	ENSMUSG00000004285	ENSG00000128524
0.50580	0.12770	ENSMUSG00000089669	ENSG00000161955
0.41170	0.04460	ENSMUSG00000018476	ENSG00000132510
0.18770	0.00480	ENSMUSG00000066415	ENSG00000174579
0.32100	0.09750	ENSMUSG00000068329	ENSG00000115317
0.56510	0.28860	ENSMUSG00000026573	ENSG00000143185
0.61930	0.06940	ENSMUSG00000019820	ENSG00000152818
0.40050	0.01250	ENSMUSG00000041731	ENSG00000154330
0.61110	0.02400	ENSMUSG00000027198	ENSG00000151348
0.66640	0.00390	ENSMUSG00000077450	ENSG00000185236
0.48690	0.14200	ENSMUSG00000024293	ENSG00000141446
0.63700	0.05000	ENSMUSG00000028907	ENSG00000183520
0.66900	0.00980	ENSMUSG00000001288	ENSG00000172819
0.31340	0.04650	ENSMUSG00000041912	ENSG00000182134
71.64420	0.78940	ENSMUSG00000099104	ENSG00000117148
0.54860	0.12690	ENSMUSG00000037525	ENSG00000186666
0.37220	0.10040	ENSMUSG00000026427	ENSG00000143486
0.61280	0.12810	ENSMUSG00000020439	ENSG00000183963
0.45010	0.16930	ENSMUSG00000035420	ENSG00000164334
1.91400	0.18200	ENSMUSG00000003341	ENSG00000130270
0.31950	0.00860	ENSMUSG00000026219	ENSG00000153827
0.69480	0.24120	ENSMUSG00000031767	ENSG00000140876
0.74380	0.06910	ENSMUSG00000023043	ENSG00000111057
0.36520	0.01250	ENSMUSG00000067851	ENSG00000066777
0.46410	0.05560	ENSMUSG00000027261	ENSG00000101323
1.21270	0.06030	ENSMUSG00000041774	ENSG00000161179
0.74650	0.07080	ENSMUSG00000021595	ENSG00000037474
0.82540	0.10430	ENSMUSG00000031851	ENSG00000135778
0.73980	0.01700	ENSMUSG00000061578	ENSG00000171435
0.79920	0.24050	ENSMUSG00000045282	ENSG00000180089
0.83420	0.05370	ENSMUSG00000037761	ENSG00000101442
0.95780	0.27110	ENSMUSG00000036552	ENSG00000130023
0.38240	0.02820	ENSMUSG00000038623	ENSG00000136404
0.47540	0.13130	ENSMUSG00000048234	ENSG00000163162
0.55910	0.03730	ENSMUSG00000039286	ENSG00000075420
0.45050	0.11660	ENSMUSG00000027366	ENSG00000138600
0.63710	0.01050	ENSMUSG00000049281	ENSG00000166257
0.59400	0.13510	ENSMUSG00000024600	ENSG00000113396
0.64380	0.33870	ENSMUSG00000034391	ENSG00000141665
0.79450	0.15480	ENSMUSG00000009876	ENSG00000131055
0.52390	0.04790	ENSMUSG00000029199	ENSG00000121897
0.48850	0.00570	ENSMUSG00000050697	ENSG00000132356
0.66500	0.00790	ENSMUSG00000068699	ENSG00000128591
0.59420	0.03980	ENSMUSG00000016179	ENSG00000008118
0.53980	0.02130	ENSMUSG00000062202	ENSG00000183826
0.57950	0.08790	ENSMUSG00000024256	ENSG00000141433
0.90400	0.07470	ENSMUSG00000023079	ENSG00000006704
0.77420	0.14040	ENSMUSG00000035711	ENSG00000146094
0.56740	0.04010	ENSMUSG00000029352	ENSG00000100053
0.35700	0.01080	ENSMUSG00000041658	ENSG00000083750
0.43870	0.00810	ENSMUSG00000026976	ENSG00000125618
0.51080	0.01550	ENSMUSG00000049047	ENSG00000102401
0.37120	0.02060	ENSMUSG00000039630	ENSG00000153187
0.39150	0.02870	ENSMUSG00000100725	ENSG00000153187
0.56050	0.04780	ENSMUSG00000024354	ENSG00000170482
0.36460	0.02520	ENSMUSG00000021027	ENSG00000174373
0.42850	0.06190	ENSMUSG00000024451	ENSG00000120318
1.60380	0.22020	ENSMUSG00000025505	ENSG00000177042
0.42110	0.04910	ENSMUSG00000022512	ENSG00000163347
0.58330	0.12600	ENSMUSG00000031919	ENSG00000157315
0.60590	0.05350	ENSMUSG00000027220	ENSG00000019505
0.47140	0.04590	ENSMUSG00000032612	ENSG00000114316
0.34830	0.01830	ENSMUSG00000071708	ENSG00000102172
1.52700	0.04250	ENSMUSG00000003068	ENSG00000118046
0.80590	0.02100	ENSMUSG00000026749	ENSG00000119408
0.77350	0.11160	ENSMUSG00000074277	ENSG00000176531
0.60270	0.05740	ENSMUSG00000039089	ENSG00000198945
0.44520	0.01250	ENSMUSG00000036602	ENSG00000180318
0.75230	0.23780	ENSMUSG00000045328	ENSG00000138778
0.98280	0.16440	ENSMUSG00000030402	ENSG00000213889
0.47690	0.04500	ENSMUSG00000035325	ENSG00000138674
1.03060	0.06100	ENSMUSG00000051022	ENSG00000002587
0.59310	0.27540	ENSMUSG00000026573	ENSG00000143184
0.68140	0.00110	ENSMUSG00000052429	ENSG00000126457
0.62570	0.03210	ENSMUSG00000032178	ENSG00000129351
0.53420	0.09390	ENSMUSG00000040481	ENSG00000171634
0.42480	0.07410	ENSMUSG00000061665	ENSG00000198087
0.66840	0.07070	ENSMUSG00000004371	ENSG00000095752
0.38340	0.02340	ENSMUSG00000025240	ENSG00000211456
0.59510	0.06190	ENSMUSG00000021676	ENSG00000145703
1.08090	0.05850	ENSMUSG00000050786	ENSG00000169193
0.31290	0.00370	ENSMUSG00000026826	ENSG00000153234
0.51710	0.04690	ENSMUSG00000060579	ENSG00000189283
0.37580	0.06470	ENSMUSG00000021189	ENSG00000066427
0.87550	0.10800	ENSMUSG00000032456	ENSG00000163864
0.52590	0.02590	ENSMUSG00000062939	ENSG00000138378
0.66880	0.15880	ENSMUSG00000034659	ENSG00000110108
0.70580	0.22210	ENSMUSG00000095388	ENSG00000203859
0.71990	0.20110	ENSMUSG00000027869	ENSG00000203859
0.70580	0.22210	ENSMUSG00000095143	ENSG00000203859
0.70830	0.19750	ENSMUSG00000027871	ENSG00000203859
0.72620	0.22150	ENSMUSG00000038092	ENSG00000203859
0.70080	0.19820	ENSMUSG00000062410	ENSG00000203859
0.67820	0.19530	ENSMUSG00000063730	ENSG00000203859
0.64260	0.23230	ENSMUSG00000090817	ENSG00000203859
28.56010	0.33700	ENSMUSG00000024738	ENSG00000229859
0.82030	0.09370	ENSMUSG00000024064	ENSG00000158089
0.77290	0.02310	ENSMUSG00000017664	ENSG00000080189
0.49430	0.03530	ENSMUSG00000031774	ENSG00000172775
0.53720	0.10750	ENSMUSG00000030228	ENSG00000139144
0.27860	0.00060	ENSMUSG00000031309	ENSG00000177189
0.57550	0.01650	ENSMUSG00000024560	ENSG00000154832
0.81350	0.00480	ENSMUSG00000036856	ENSG00000162552
0.48960	0.08260	ENSMUSG00000000320	ENSG00000108839
0.26470	0.04280	ENSMUSG00000063889	ENSG00000095794
0.76550	0.18180	ENSMUSG00000045975	ENSG00000157617
0.44810	0.28080	ENSMUSG00000038147	ENSG00000066294
0.46410	0.03830	ENSMUSG00000022800	ENSG00000122068
0.44950	0.00540	ENSMUSG00000052889	ENSG00000166501
0.58290	0.34200	ENSMUSG00000095832	ENSG00000102710
0.52200	0.04820	ENSMUSG00000027751	ENSG00000102710
0.26730	0.00230	ENSMUSG00000004364	ENSG00000036257
0.50050	0.03010	ENSMUSG00000029781	ENSG00000122642
0.64550	0.04230	ENSMUSG00000053801	ENSG00000105447
0.45000	0.08030	ENSMUSG00000063804	ENSG00000187772
0.37640	0.06240	ENSMUSG00000002103	ENSG00000134575
0.47480	0.04090	ENSMUSG00000018076	ENSG00000123066
1.03950	0.07640	ENSMUSG00000050201	ENSG00000183034
0.52900	0.07300	ENSMUSG00000021891	ENSG00000206562
1.15550	0.04020	ENSMUSG00000063146	ENSG00000106665
0.72240	0.04090	ENSMUSG00000056313	ENSG00000176907
0.35820	0.20520	ENSMUSG00000096506	ENSG00000172724
0.35940	0.16190	ENSMUSG00000071005	ENSG00000172724
0.35940	0.16190	ENSMUSG00000091938	ENSG00000172724
0.36350	0.19770	ENSMUSG00000095585	ENSG00000172724
0.35940	0.16190	ENSMUSG00000094661	ENSG00000172724
0.38450	0.01130	ENSMUSG00000059811	ENSG00000119787
0.67070	0.38310	ENSMUSG00000029810	ENSG00000106565
0.81910	0.24140	ENSMUSG00000044084	ENSG00000184560
0.60280	0.24440	ENSMUSG00000039005	ENSG00000136869
0.65850	0.10560	ENSMUSG00000017453	ENSG00000179761
0.54110	0.16120	ENSMUSG00000040124	ENSG00000120370
0.41000	0.02010	ENSMUSG00000006373	ENSG00000101856
0.87310	0.35290	ENSMUSG00000049811	ENSG00000170264
0.44130	0.02950	ENSMUSG00000071064	ENSG00000151612
0.63870	0.11940	ENSMUSG00000037370	ENSG00000197594
0.57600	0.25740	ENSMUSG00000046111	ENSG00000166004
0.46060	0.00230	ENSMUSG00000035297	ENSG00000138663
0.45550	0.05000	ENSMUSG00000074785	ENSG00000136040
0.59280	0.06040	ENSMUSG00000040711	ENSG00000174705
0.98420	0.20600	ENSMUSG00000002341	ENSG00000130287
0.73740	0.29620	ENSMUSG00000022659	ENSG00000174500
0.78030	0.11360	ENSMUSG00000044502	ENSG00000228075
0.90860	0.14960	ENSMUSG00000073102	ENSG00000157856
1.20630	0.08430	ENSMUSG00000052551	ENSG00000185736
0.53000	0.07680	ENSMUSG00000032615	ENSG00000205309
0.61760	0.02790	ENSMUSG00000031609	ENSG00000164105
0.51160	0.01700	ENSMUSG00000021466	ENSG00000185920
1.24080	0.05840	ENSMUSG00000074405	ENSG00000261221
0.55430	0.15450	ENSMUSG00000036009	ENSG00000127720
0.56300	0.02940	ENSMUSG00000083649	ENSG00000132341
0.58460	0.00060	ENSMUSG00000029430	ENSG00000132341
1.08390	0.03930	ENSMUSG00000028287	ENSG00000132341
0.57610	0.00860	ENSMUSG00000005469	ENSG00000072062
0.54730	0.00480	ENSMUSG00000002718	ENSG00000124207
0.73000	0.00670	ENSMUSG00000039911	ENSG00000171621
0.59720	0.00000	ENSMUSG00000001383	ENSG00000146007
0.47000	0.08200	ENSMUSG00000087651	ENSG00000235162
0.61160	0.05270	ENSMUSG00000041189	ENSG00000170175
1.44950	0.05230	ENSMUSG00000066640	ENSG00000155034
1.07060	0.10780	ENSMUSG00000043290	ENSG00000179922
0.68380	0.25690	ENSMUSG00000039217	ENSG00000150782
0.77590	0.12580	ENSMUSG00000096753	ENSG00000140067
0.53120	0.00200	ENSMUSG00000053519	ENSG00000182132
0.94600	0.22960	ENSMUSG00000067942	ENSG00000170949
1.09180	0.08540	ENSMUSG00000096606	ENSG00000261594
0.47960	0.03470	ENSMUSG00000036678	ENSG00000094914
0.77530	0.05480	ENSMUSG00000039047	ENSG00000142892
0.42750	0.06690	ENSMUSG00000029173	ENSG00000109618
0.75320	0.01000	ENSMUSG00000038583	ENSG00000198523
0.67270	0.09050	ENSMUSG00000021090	ENSG00000131951
